date,block_start,block_end,ad_start,ad_end,company,product,
20260111,0.0,37.69,0.0,21.03,KBS플러스,KBS플러스,
20260111,0.0,37.69,21.03,37.69,이은지의가요광장,시작고정BGM,
20260111,384.56,441.10,384.56,404.44,경기주택도시공사,경기주택도시공사,
20260111,384.56,441.10,404.44,424.45,리퍼브,리퍼브,
20260111,384.56,441.10,424.45,441.10,이은지의가요광장,오프닝송,
20260111,1719.04,1840.81,1719.04,1739.04,경리나라,경리나라,
20260111,1719.04,1840.81,1739.04,1758.99,노원아트뮤지엄,인상파 전시,
20260111,1719.04,1840.81,1758.99,1799.02,오마이걸효정의볼륨을높여요,이현우의음악앨범,
20260111,1719.04,1840.81,1799.02,1819.08,기프트인포,판촉물,
20260111,1719.04,1840.81,1819.08,1840.81,이은지의가요광장,노래,
20260111,3210.51,3347.19,3210.51,3230.51,미래에셋증권,디지털연금투자,
20260111,3210.51,3347.19,3230.51,3250.48,고려기프트,굿즈,
20260111,3210.51,3347.19,3250.48,3270.58,금비,성인용 기저귀,
20260111,3210.51,3347.19,3270.58,3290.48,베스트슬립,침대매트리스,
20260111,3210.51,3347.19,3290.48,3310.58,넥시안,블랙박스,
20260111,3210.51,3347.19,3310.58,3330.45,경기주택도시공사,경기주택도시공사,
20260111,3210.51,3347.19,3330.45,3347.19,이은지의가요광장,중반노래,
20260111,3510.73,3648.27,3510.73,3530.65,마리오아울렛,마리오아울렛,
20260111,3510.73,3648.27,3530.65,3550.69,수원여자대학교,수원여자대학교,
20260111,3510.73,3648.27,3550.69,3592.10,KBS쿨FM,하하의슈퍼라디오,
20260111,3510.73,3648.27,3592.10,3617.55,KBS,KBS플러스,
20260111,3510.73,3648.27,3617.55,3648.27,이은지의가요광장,후반송,
20260111,3814.75,3974.69,3814.75,3834.46,메디힐,토너패드,
20260111,3814.75,3974.69,3834.46,3874.30,한국수자원공사,캠페인,
20260111,3814.75,3974.69,3874.30,3894.72,신한,위기가정지원사업,
20260111,3814.75,3974.69,3894.72,3914.72,일양약품,일양약품,
20260111,3814.75,3974.69,3914.72,3934.67,현대자동차,더 뉴 스타리아 라운지,
20260111,3814.75,3974.69,3934.67,3954.80,땅스부대찌개,땅스부대찌개,
20260111,3814.75,3974.69,3954.80,3974.69,보배반점,보배반점,
20260111,5315.57,5415.81,5315.57,5335.50,경리나라,경리나라, 
20260111,5315.57,5415.81,5335.50,5355.58,노원아트뮤지엄,인상파 전시,
20260111,5315.57,5415.81,5355.58,5395.94,KBS쿨FM,하하의슈퍼라디오,
20260111,5315.57,5415.81,5395.94,5415.81,기프트인포,판촉물,
20260111,6662.14,6771.9,6662.14,6771.9,가요광장,협찬경품안내,
20260111,7109.15,7210.00,7109.15,7129.48,성원애드피아,캘린더,
20260111,7109.15,7210.00,7129.48,7147.64,올리디아,올리디아,
20260111,7109.15,7210.00,7147.64,7189.19,박명수의라디오쇼,박명수의라디오쇼,
20260111,7109.15,7210.00,7189.19,7210.00,KBS플러스,KBS플러스,
