date,block_start,block_end,ad_start,ad_end,company,product,
20260109,0.0,36.35,0.0,18.56,KBS플러스,KBS플러스,
20260109,0.0,36.35,18.56,36.35,이은지의가요광장,시작고정BGM,
20260109,426.07,483.58,426.07,446.06,경기주택도시공사,경기주택도시공사,
20260109,426.07,483.58,446.06,465.90,리퍼브,리퍼브,
20260109,426.07,483.58,465.90,483.58,이은지의가요광장,오프닝송,
20260109,1716.57,1839.20,1716.57,1736.51,경리나라,경리나라,
20260109,1716.57,1839.20,1736.51,1756.48,노원아트뮤지엄,인상파 전시,
20260109,1716.57,1839.20,1756.48,1795.90,오마이걸효정의볼륨을높여요,이현우의음악앨범,
20260109,1716.57,1839.20,1795.90,1816.51,기프트인포,판촉물,
20260109,1716.57,1839.20,1816.51,1839.20,이은지의가요광장,노래,
20260109,3075.70,3213.86,3075.70,3095.65,미래에셋증권,디지털연금투자,
20260109,3075.70,3213.86,3095.65,3115.68,고려기프트,굿즈,
20260109,3075.70,3213.86,3115.68,3135.75,금비,성인용 기저귀,
20260109,3075.70,3213.86,3135.75,3155.72,베스트슬립,침대매트리스,
20260109,3075.70,3213.86,3155.72,3175.63,넥시안,블랙박스,
20260109,3075.70,3213.86,3175.63,3195.31,경기주택도시공사,경기주택도시공사,
20260109,3075.70,3213.86,3195.31,3213.86,이은지의가요광장,중반노래,
20260109,3511.55,3650.08,3511.55,3531.56,마리오아울렛,마리오아울렛,
20260109,3511.55,3650.08,3531.56,3551.69,수원여자대학교,수원여자대학교,
20260109,3511.55,3650.08,3551.69,3592.10,KBS쿨FM,하하의슈퍼라디오,
20260109,3511.55,3650.08,3592.10,3618.59,KBS플러스,KBS플러스,
20260109,3511.55,3650.08,3618.59,3650.08,이은지의가요광장,후반송,
20260109,3822.45,3982.21,3822.45,3842.37,메디힐,토너패드,
20260109,3822.45,3982.21,3842.37,3882.10,한국수자원공사,캠페인,
20260109,3822.45,3982.21,3882.10,3902.39,신한,위기가정지원사업
20260109,3822.45,3982.21,3902.39,3922.35,일양약품,일양약품,
20260109,3822.45,3982.21,3922.35,3942.41,현대자동차,더 뉴 스타리아 라운지,
20260109,3822.45,3982.21,3942.41,3962.44,땅스부대찌개,땅스부대찌개,
20260109,3822.45,3982.21,3962.44,3982.21,보배반점,보배반점,
20260109,5316.50,5416.88,5316.50,5336.53,경리나라,경리나라,
20260109,5316.50,5416.88,5336.53,5356.46,노원아트뮤지엄,인상파 전시,
20260109,5316.50,5416.88,5356.46,5396.97,KBS쿨FM,하하의슈퍼라디오,
20260109,5316.50,5416.88,5396.97,5416.88,기프트인포,판촉물,
20260109,6864.14,6974.48,6864.14,6974.48,가요광장,협찬경품안내,
20260109,7111.57,7210.00,7111.57,7132.04,성원애드피아,캘린더,
20260109,7111.57,7210.00,7132.04,7150.56,올리디아,올리디아,
20260109,7111.57,7210.00,7150.56,7184.58,박명수의라디오쇼,박명수의라디오쇼,
20260109,7111.57,7210.00,7184.58,7210.00,KBS플러스,KBS플러스,
