date,block_start,block_end,ad_start,ad_end,company,product,
20260110,0.0,33.71,0.0,16.64,KBS플러스,KBS플러스,
20260110,0.0,33.71,16.64,33.71,이은지의가요광장,시작고정BGM,
20260110,471.45,528.52,471.45,491.32,경기주택도시공사,경기주택도시공사,
20260110,471.45,528.52,491.32,511.35,리퍼브,리퍼브,
20260110,471.45,528.52,511.35,528.52,이은지의가요광장,오프닝송,
20260110,1713.61,1836.89,1713.61,1734.58,경리나라,경리나라,
20260110,1713.61,1836.89,1734.58,1754.54,노원아트뮤지엄,인상파 전시,
20260110,1713.61,1836.89,1754.54,1796.56,오마이걸효정의볼륨을높여요,이현우의음악앨범,
20260110,1713.61,1836.89,1796.56,1814.59,기프트인포,판촉물,
20260110,1713.61,1836.89,1814.59,1836.89,이은지의가요광장,노래,
20260110,3049.50,3186.44,3049.50,3069.45,미래에셋증권,디지털연금투자,
20260110,3049.50,3186.44,3069.45,3089.53,고려기프트,굿즈,
20260110,3049.50,3186.44,3089.53,3109.49,금비,성인용 기저귀,
20260110,3049.50,3186.44,3109.49,3129.57,베스트슬립,침대매트리스,
20260110,3049.50,3186.44,3129.57,3149.56,넥시안,블랙박스,
20260110,3049.50,3186.44,3149.56,3169.44,경기주택도시공사,경기주택도시공사,
20260110,3049.50,3186.44,3169.44,3186.44,이은지의가요광장,중반노래,
20260110,3509.70,3647.46,3509.70,3529.63,마리오아울렛,마리오아울렛,
20260110,3509.70,3647.46,3529.63,3549.69,수원여자대학교,수원여자대학교,
20260110,3509.70,3647.46,3549.69,3592.10,KBS쿨FM,하하의슈퍼라디오,
20260110,3509.70,3647.46,3592.10,3616.55,KBS,KBS플러스,
20260110,3509.70,3647.46,3616.55,3647.46,이은지의가요광장,후반송,
20260110,3732.34,3892.31,3732.34,3752.05,메디힐,토너패드,
20260110,3732.34,3892.31,3752.05,3791.99,한국수자원공사,캠페인,
20260110,3732.34,3892.31,3791.99,3812.36,신한,위기가정지원사업,
20260110,3732.34,3892.31,3812.36,3832.33,일양약품,일양약품,
20260110,3732.34,3892.31,3832.33,3852.35,현대자동차,더 뉴 스타리아 라운지,
20260110,3732.34,3892.31,3852.35,3872.38,땅스부대찌개,땅스부대찌개,
20260110,3732.34,3892.31,3872.38,3892.31,보배반점,보배반점,
20260110,5314.57,5414.89,5314.57,5334.55,경리나라,경리나라,
20260110,5314.57,5414.89,5334.55,5354.52,노원아트뮤지엄,인상파 전시,
20260110,5314.57,5414.89,5354.52,5394.97,KBS쿨FM,하하의슈퍼라디오,
20260110,5314.57,5414.89,5394.97,5414.89,기프트인포,판촉물,
20260110,6683.38,6794.49,6683.38,6794.49,가요광장,협찬경품안내,
20260110,7109.55,7210.00,7109.55,7130.04,성원애드피아,캘린더,
20260110,7109.55,7210.00,7130.04,7148.25,올리디아,올리디아,
20260110,7109.55,7210.00,7148.25,7189.19,박명수의라디오쇼,박명수의라디오쇼,
20260110,7109.55,7210.00,7189.19,7210.00,KBS플러스,KBS플러스,
