date,block_start,block_end,ad_start,ad_end,company,product,
20241127,0.0,51.78,0.0,11.02,환경부와 환경책임보험사업단,캠페인,
20241127,0.0,51.78,11.02,30.53,코지마,안마의자,
20241127,0.0,51.78,30.53,38.14,SBS,고릴라광고짧은음원,
20241127,0.0,51.78,38.14,51.78,박하선의씨네타운,오프닝곡,
20241127,523.15,762.84,523.15,543.00,NH투자증권,퇴직연금,
20241127,523.15,762.84,543.00,562.85,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241127,523.15,762.84,562.85,583.01,삼성증권,퇴직연금,
20241127,523.15,762.84,583.01,602.74,신한,신한 프리미어,
20241127,523.15,762.84,602.74,622.98,보건복지부,긴급복지지원,
20241127,523.15,762.84,622.98,642.99,신한은행,퇴직연금,
20241127,523.15,762.84,642.99,663.09,롯데렌탈,롯데비즈렌탈,
20241127,523.15,762.84,663.09,682.89,서울원,아이파크,
20241127,523.15,762.84,682.89,702.86,제일헬스사이언스,케펜텍,
20241127,523.15,762.84,702.86,722.90,현대자동차,현대안심PLUS할부,
20241127,523.15,762.84,722.90,743.15,하림,닭고기,
20241127,523.15,762.84,743.15,762.84,박하선의씨네타운,배우중간곡,
20241127,1665.61,1839.35,1665.61,1723.97,닥터피엘,이중필터샤워기,
20241127,1665.61,1839.35,1723.97,1727.15,SBS,고릴라광고짧은음원,
20241127,1665.61,1839.35,1727.15,1747.13,친환경농산물자조금관리위원회,친환경농산물,
20241127,1665.61,1839.35,1747.13,1767.65,포항,구룡포 해양미식축제,
20241127,1665.61,1839.35,1767.65,1787.26,SBS,유니버스 리그,
20241127,1665.61,1839.35,1787.26,1807.22,뮤지컬,긴긴밤,
20241127,1665.61,1839.35,1807.22,1826.52,SBS,고릴라광고,
20241127,1665.61,1839.35,1826.52,1837.11,SBS,고릴라광고짧은음원,
20241127,1665.61,1839.35,1837.11,1839.35,SBS,SBS짧은음원,
20241127,1898.52,1927.70,1898.52,1927.70,박하선의씨네타운,중간곡,
20241127,2951.24,3260.21,2951.24,2971.64,가마치통닭,가마치통닭,
20241127,2951.24,3260.21,2971.64,2991.71,고려기프트,판촉물,
20241127,2951.24,3260.21,2991.71,3011.58,미래에셋증권,퇴직연금,
20241127,2951.24,3260.21,3011.58,3031.60,KB국민은행,KB스타뱅킹,
20241127,2951.24,3260.21,3031.60,3051.52,새만금개발공사,새만금수변도시,
20241127,2951.24,3260.21,3051.52,3071.59,코지마,안마의자,
20241127,2951.24,3260.21,3071.59,3091.40,신한,신한 프리미어,
20241127,2951.24,3260.21,3091.40,3111.72,보건복지부,금연캠페인,
20241127,2951.24,3260.21,3111.72,3131.59,제일헬스사이언스,케펜텍,
20241127,2951.24,3260.21,3131.59,3171.78,소방청,119응급의료상담서비스,
20241127,2951.24,3260.21,3171.78,3186.18,12시에주현영,12시에주현영,
20241127,2951.24,3260.21,3186.18,3260.21,씨네타운,협찬경품안내,
20241127,3452.11,3620.06,3452.11,3471.67,성원애드피아,캘린더,
20241127,3452.11,3620.06,3471.67,3492.08,고용노동부,직업병안심센터,
20241127,3452.11,3620.06,3492.08,3511.65,뮤지컬 리지,뮤지컬 리지,
20241127,3452.11,3620.06,3511.65,3531.94,삼진제약,게보린,
20241127,3452.11,3620.06,3531.94,3551.72,경기도,더경기패스,
20241127,3452.11,3620.06,3551.72,3591.16,한국도로공사,캠페인,
20241127,3452.11,3620.06,3591.16,3611.28,숭실사이버대학교,숭실사이버대학교,
20241127,3452.11,3620.06,3611.28,3620.06,SBS,틈만나면,
