date,block_start,block_end,ad_start,ad_end,company,product,
20241124,0.0,48.90,0.0,8.72,환경부와 환경책임보험사업단,캠페인,
20241124,0.0,48.90,8.72,28.23,코지마,안마의자,
20241124,0.0,48.90,28.23,35.19,SBS,고릴라광고짧은음원,
20241124,0.0,48.90,35.19,48.90,박하선의씨네타운,오프닝곡,
20241124,429.15,608.97,429.15,449.07,NH투자증권,퇴직연금,
20241124,429.15,608.97,449.07,468.93,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241124,429.15,608.97,468.93,489.03,삼성증권,퇴직연금,
20241124,429.15,608.97,489.03,508.83,신한,신한 프리미어,
20241124,429.15,608.97,508.83,529.06,현대자동차,현대안심PLUS할부,
20241124,429.15,608.97,529.06,549.09,보건복지부,긴급복지지원,
20241124,429.15,608.97,549.09,569.04,신한은행,퇴직연금,
20241124,429.15,608.97,569.04,589.21,롯데렌탈,롯데비즈렌탈,
20241124,429.15,608.97,589.21,608.97,서울원,아이파크,
20241124,1663.18,1836.91,1663.18,1722.06,닥터피엘,이중필터샤워기,
20241124,1663.18,1836.91,1722.06,1724.71,SBS,고릴라광고짧은음원,
20241124,1663.18,1836.91,1724.71,1744.57,친환경농산물자조금관리위원회,친환경농산물,
20241124,1663.18,1836.91,1744.57,1764.43,포항,구룡포 해양미식축제,
20241124,1663.18,1836.91,1764.43,1784.43,SBS,유니버스 리그,
20241124,1663.18,1836.91,1784.43,1804.70,뮤지컬,긴긴밤,
20241124,1663.18,1836.91,1804.70,1823.86,SBS,고릴라광고,
20241124,1663.18,1836.91,1823.86,1834.71,SBS,고릴라광고짧은음원,
20241124,1663.18,1836.91,1834.71,1836.91,SBS,SBS짧은음원,
20241124,1895.40,1925.04,1895.40,1925.04,박하선의씨네타운,중간곡,
20241124,2992.32,3241.59,2992.32,3012.39,가마치통닭,가마치통닭,
20241124,2992.32,3241.59,3012.39,3032.42,고려기프트,판촉물,
20241124,2992.32,3241.59,3032.42,3052.21,미래에셋증권,퇴직연금,
20241124,2992.32,3241.59,3052.21,3072.27,KB국민은행,KB스타뱅킹,
20241124,2992.32,3241.59,3072.27,3092.27,새만금개발공사,새만금수변도시,
20241124,2992.32,3241.59,3092.27,3112.32,코지마,안마의자,
20241124,2992.32,3241.59,3112.32,3132.14,신한,신한 프리미어,
20241124,2992.32,3241.59,3132.14,3152.48,보건복지부,금연캠페인,
20241124,2992.32,3241.59,3152.48,3166.72,12시에주현영,12시에주현영,
20241124,2992.32,3241.59,3166.72,3241.59,씨네타운,협찬경품안내,
20241124,3444.63,3620.06,3444.63,3469.15,성원애드피아,캘린더,
20241124,3444.63,3620.06,3469.15,3489.76,고용노동부,직업병안심센터,
20241124,3444.63,3620.06,3489.76,3509.30,뮤지컬 리지,뮤지컬 리지,
20241124,3444.63,3620.06,3509.30,3529.26,삼진제약,게보린,
20241124,3444.63,3620.06,3529.26,3549.44,경기도,더경기패스,
20241124,3444.63,3620.06,3549.44,3589.17,한국도로공사,캠페인,
20241124,3444.63,3620.06,3589.17,3608.75,숭실사이버대학교,숭실사이버대학교,
20241124,3444.63,3620.06,3608.75,3620.06,SBS,틈만나면,
