date,block_start,block_end,ad_start,ad_end,company,product,
20241125,0.0,48.56,0.0,8.49,환경부와 환경책임보험사업단,캠페인,
20241125,0.0,48.56,8.49,28.02,코지마,안마의자,
20241125,0.0,48.56,28.02,35.01,SBS,고릴라광고짧은음원,
20241125,0.0,48.56,35.01,48.56,박하선의씨네타운,오프닝곡,
20241125,513.08,699.09,513.08,533.12,NH투자증권,퇴직연금,
20241125,513.08,699.09,533.12,553.17,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241125,513.08,699.09,553.17,573.05,삼성증권,퇴직연금,
20241125,513.08,699.09,573.05,592.98,신한,신한 프리미어,
20241125,513.08,699.09,592.98,613.03,현대자동차,현대안심PLUS할부,
20241125,513.08,699.09,613.03,633.12,보건복지부,긴급복지지원,
20241125,513.08,699.09,633.12,653.11,신한은행,퇴직연금,
20241125,513.08,699.09,653.11,673.17,롯데렌탈,롯데비즈렌탈,
20241125,513.08,699.09,673.17,699.09,서울원,아이파크,
20241125,1661.92,1836.66,1661.92,1721.86,닥터피엘,이중필터샤워기,
20241125,1661.92,1836.66,1721.86,1724.45,SBS,고릴라광고짧은음원,
20241125,1661.92,1836.66,1724.45,1744.37,친환경농산물자조금관리위원회,친환경농산물,
20241125,1661.92,1836.66,1744.37,1764.34,포항,구룡포 해양미식축제,
20241125,1661.92,1836.66,1764.34,1784.38,SBS,유니버스 리그,
20241125,1661.92,1836.66,1784.38,1804.38,뮤지컬,긴긴밤,
20241125,1661.92,1836.66,1804.38,1823.61,SBS,고릴라광고,
20241125,1661.92,1836.66,1823.61,1834.31,SBS,고릴라광고짧은음원,
20241125,1661.92,1836.66,1834.31,1836.66,SBS,SBS짧은음원,
20241125,1895.16,1924.66,1895.16,1924.66,박하선의씨네타운,중간곡,
20241125,2766.20,3015.43,2766.20,2786.20,가마치통닭,가마치통닭,
20241125,2766.20,3015.43,2786.20,2806.21,고려기프트,판촉물,
20241125,2766.20,3015.43,2806.21,2826.21,미래에셋증권,퇴직연금,
20241125,2766.20,3015.43,2826.21,2846.08,KB국민은행,KB스타뱅킹,
20241125,2766.20,3015.43,2846.08,2866.08,새만금개발공사,새만금수변도시,
20241125,2766.20,3015.43,2866.08,2886.16,코지마,안마의자,
20241125,2766.20,3015.43,2886.16,2906.16,신한,신한 프리미어,
20241125,2766.20,3015.43,2906.16,2926.24,보건복지부,금연캠페인,
20241125,2766.20,3015.43,2926.24,2940.56,12시에주현영,12시에주현영,
20241125,2766.20,3015.43,2940.56,3015.43,씨네타운,협찬경품안내,
20241125,3449.67,3620.06,3449.67,3469.09,성원애드피아,캘린더,
20241125,3449.67,3620.06,3469.09,3489.50,고용노동부,직업병안심센터,
20241125,3449.67,3620.06,3489.50,3509.23,뮤지컬 리지,뮤지컬 리지,
20241125,3449.67,3620.06,3509.23,3529.34,삼진제약,게보린,
20241125,3449.67,3620.06,3529.34,3549.34,경기도,더경기패스,
20241125,3449.67,3620.06,3549.34,3588.47,한국도로공사,캠페인,
20241125,3449.67,3620.06,3588.47,3608.20,숭실사이버대학교,숭실사이버대학교,
20241125,3449.67,3620.06,3608.20,3620.06,SBS,틈만나면,
