date,block_start,block_end,ad_start,ad_end,company,product,
20241123,0.0,49.81,0.0,8.92,환경부와 환경책임보험사업단,캠페인,
20241123,0.0,49.81,8.92,28.55,코지마,안마의자,
20241123,0.0,49.81,28.55,35.45,SBS,고릴라광고짧은음원,
20241123,0.0,49.81,35.45,49.81,박하선의씨네타운,오프닝곡,
20241123,449.60,645.11,449.60,469.67,NH투자증권,퇴직연금,
20241123,449.60,645.11,469.67,489.46,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241123,449.60,645.11,489.46,509.57,삼성증권,퇴직연금,
20241123,449.60,645.11,509.57,529.28,신한,신한 프리미어,
20241123,449.60,645.11,529.28,549.67,현대자동차,현대안심PLUS할부,
20241123,449.60,645.11,549.67,569.60,보건복지부,긴급복지지원,
20241123,449.60,645.11,569.60,589.59,신한은행,퇴직연금,
20241123,449.60,645.11,589.59,609.76,롯데렌탈,롯데비즈렌탈,
20241123,449.60,645.11,609.76,629.61,서울원,아이파크,
20241123,449.60,645.11,629.61,645.11,박하선의씨네타운,배우중간곡,
20241123,1663.38,1837.25,1663.38,1722.51,닥터피엘,이중필터샤워기,
20241123,1663.38,1837.25,1722.51,1725.31,SBS,고릴라광고짧은음원,
20241123,1663.38,1837.25,1725.31,1745.00,친환경농산물자조금관리위원회,친환경농산물,
20241123,1663.38,1837.25,1745.00,1765.00,포항,구룡포 해양미식축제,
20241123,1663.38,1837.25,1765.00,1785.00,SBS,유니버스 리그,
20241123,1663.38,1837.25,1785.00,1804.75,뮤지컬,긴긴밤,
20241123,1663.38,1837.25,1804.75,1825.09,SBS,고릴라광고,
20241123,1663.38,1837.25,1825.09,1834.94,SBS,고릴라광고짧은음원,
20241123,1663.38,1837.25,1834.94,1837.25,SBS,SBS짧은음원,
20241123,1895.68,1924.96,1895.68,1924.96,박하선의씨네타운,중간곡,
20241123,2983.88,3233.46,2983.88,3004.01,가마치통닭,가마치통닭,
20241123,2983.88,3233.46,3004.01,3023.86,고려기프트,판촉물,
20241123,2983.88,3233.46,3023.86,3043.71,미래에셋증권,퇴직연금,
20241123,2983.88,3233.46,3043.71,3063.89,KB국민은행,KB스타뱅킹,
20241123,2983.88,3233.46,3063.89,3083.70,새만금개발공사,새만금수변도시,
20241123,2983.88,3233.46,3083.70,3103.86,코지마,안마의자,
20241123,2983.88,3233.46,3103.86,3123.65,신한,신한 프리미어,
20241123,2983.88,3233.46,3123.65,3143.98,보건복지부,금연캠페인,
20241123,2983.88,3233.46,3143.98,3158.12,12시에주현영,12시에주현영,
20241123,2983.88,3233.46,3158.12,3233.46,씨네타운,협찬경품안내,
20241123,3445.14,3620.05,3445.14,3469.44,성원애드피아,캘린더,
20241123,3445.14,3620.05,3469.44,3489.98,고용노동부,직업병안심센터,
20241123,3445.14,3620.05,3489.98,3509.73,뮤지컬 리지,뮤지컬 리지,
20241123,3445.14,3620.05,3509.73,3529.77,삼진제약,게보린,
20241123,3445.14,3620.05,3529.77,3549.47,경기도,더경기패스,
20241123,3445.14,3620.05,3549.47,3589.00,한국도로공사,캠페인,
20241123,3445.14,3620.05,3589.00,3609.44,숭실사이버대학교,숭실사이버대학교,
20241123,3445.14,3620.05,3609.44,3620.05,SBS,틈만나면,
