date,block_start,block_end,ad_start,ad_end,company,product,
20241126,0.0,51.81,0.0,11.18,환경부와 환경책임보험사업단,캠페인,
20241126,0.0,51.81,11.18,30.96,코지마,안마의자,
20241126,0.0,51.81,30.96,38.34,SBS,고릴라광고짧은음원,
20241126,0.0,51.81,38.34,51.81,박하선의씨네타운,오프닝곡,
20241126,799.35,1019.44,799.35,819.44,NH투자증권,퇴직연금,
20241126,799.35,1019.44,819.44,839.44,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241126,799.35,1019.44,839.44,859.44,삼성증권,퇴직연금,
20241126,799.35,1019.44,859.44,879.44,신한,신한 프리미어,
20241126,799.35,1019.44,879.44,899.44,보건복지부,긴급복지지원,
20241126,799.35,1019.44,899.44,919.44,신한은행,퇴직연금,
20241126,799.35,1019.44,919.44,939.44,롯데렌탈,롯데비즈렌탈,
20241126,799.35,1019.44,939.44,959.44,서울원,아이파크,
20241126,799.35,1019.44,959.44,979.34,제일헬스사이언스,케펜텍,
20241126,799.35,1019.44,979.34,999.34,현대자동차,현대안심PLUS할부,
20241126,799.35,1019.44,999.34,1019.44,박하선의씨네타운,배우중간곡,
20241126,1665.68,1839.47,1665.68,1725.21,닥터피엘,이중필터샤워기,
20241126,1665.68,1839.47,1725.21,1727.21,SBS,고릴라광고짧은음원,
20241126,1665.68,1839.47,1727.21,1747.30,친환경농산물자조금관리위원회,친환경농산물,
20241126,1665.68,1839.47,1747.30,1767.02,포항,구룡포 해양미식축제,
20241126,1665.68,1839.47,1767.02,1787.12,SBS,유니버스 리그,
20241126,1665.68,1839.47,1787.12,1806.62,뮤지컬,긴긴밤,
20241126,1665.68,1839.47,1806.62,1826.50,SBS,고릴라광고,
20241126,1665.68,1839.47,1826.50,1837.28,SBS,고릴라광고짧은음원,
20241126,1665.68,1839.47,1837.28,1839.47,SBS,SBS짧은음원,
20241126,1898.42,1927.68,1898.42,1927.68,박하선의씨네타운,중간곡,
20241126,2956.59,3224.61,2956.59,2976.73,가마치통닭,가마치통닭,
20241126,2956.59,3224.61,2976.73,2996.72,고려기프트,판촉물,
20241126,2956.59,3224.61,2996.72,3016.75,미래에셋증권,퇴직연금,
20241126,2956.59,3224.61,3016.75,3036.69,KB국민은행,KB스타뱅킹,
20241126,2956.59,3224.61,3036.69,3053.74,새만금개발공사,새만금수변도시,
20241126,2956.59,3224.61,3053.74,3076.75,코지마,안마의자,
20241126,2956.59,3224.61,3076.75,3096.48,신한,신한 프리미어,
20241126,2956.59,3224.61,3096.48,3116.94,보건복지부,금연캠페인,
20241126,2956.59,3224.61,3116.94,3136.97,제일헬스사이언스,케펜텍,
20241126,2956.59,3224.61,3136.97,3151.16,12시에주현영,12시에주현영,
20241126,2956.59,3224.61,3151.16,3224.61,씨네타운,협찬경품안내,
20241126,3452.46,3620.05,3452.46,3471.82,성원애드피아,캘린더,
20241126,3452.46,3620.05,3471.82,3492.27,고용노동부,직업병안심센터,
20241126,3452.46,3620.05,3492.27,3511.87,뮤지컬 리지,뮤지컬 리지,
20241126,3452.46,3620.05,3511.87,3532.04,삼진제약,게보린,
20241126,3452.46,3620.05,3532.04,3551.63,경기도,더경기패스,
20241126,3452.46,3620.05,3551.63,3591.26,한국도로공사,캠페인,
20241126,3452.46,3620.05,3591.26,3610.99,숭실사이버대학교,숭실사이버대학교,
20241126,3452.46,3620.05,3610.99,3620.05,SBS,틈만나면,
