date,block_start,block_end,ad_start,ad_end,company,product,
20241120,0.0,50.72,0.0,11.70,환경부와 환경책임보험사업단,캠페인,
20241120,0.0,50.72,11.70,29.22,코지마,코지마 안마의자,
20241120,0.0,50.72,29.22,36.99,SBS,고릴라광고짧은음원,
20241120,0.0,50.72,36.99,50.72,박하선의씨네타운,오프닝곡,
20241120,545.81,709.25,545.81,566.05,NH투자증권,퇴직연금,
20241120,545.81,709.25,566.05,586.17,삼성증권,퇴직연금,
20241120,545.81,709.25,586.17,605.75,롯데렌탈,롯데비즈렌탈,
20241120,545.81,709.25,605.75,626.16,보건복지부,긴급복지지원,
20241120,545.81,709.25,626.16,644.29,현대자동차,포터전기차,
20241120,545.81,709.25,644.29,665.58,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241120,545.81,709.25,665.58,685.42,신한,신한 프리미어,
20241120,545.81,709.25,685.42,709.25,박하선의씨네타운,배우중간곡,
20241120,1664.18,1837.75,1664.18,1723.14,닥터피엘,이중필터샤워기,
20241120,1664.18,1837.75,1664.18,1725.91,SBS,고릴라광고짧은음원,
20241120,1664.18,1837.75,1725.91,1745.38,친환경농산물자조금관리위원회,친환경농산물,
20241120,1664.18,1837.75,1745.38,1765.03,포항,구룡포 해양미식축제,
20241120,1664.18,1837.75,1765.03,1783.49,SBS,유니버스 리그,
20241120,1664.18,1837.75,1783.49,1805.31,블루스퀘어,콘서트,
20241120,1664.18,1837.75,1805.31,1825.44,SBS,고릴라광고,
20241120,1664.18,1837.75,1825.44,1835.50,SBS,고릴라광고짧은음원,
20241120,1664.18,1837.75,1835.50,1837.75,SBS,SBS짧은음원,
20241120,1897.08,1927.44,1897.08,1927.44,박하선의씨네타운,중간곡,
20241120,3040.21,3272.55,3040.21,3060.08,가마치통닭,가마치통닭,
20241120,3040.21,3272.55,3060.08,3080.12,고려기프트,판촉물,
20241120,3040.21,3272.55,3080.12,3099.92,미래에셋증권,퇴직연금,
20241120,3040.21,3272.55,3099.92,3119.98,KB국민은행,KB스타뱅킹,
20241120,3040.21,3272.55,3119.98,3139.49,신한,신한 프리미어,
20241120,3040.21,3272.55,3139.49,3183.29,새만금개발공사,새만금수변도시,
20241120,3040.21,3272.55,3183.29,3197.61,12시에주현영,12시에주현영,
20241120,3040.21,3272.55,3197.61,3272.55,씨네타운,협찬경품안내,
20241120,3450.56,3626.94,3450.56,3469.62,성원애드피아,캘린더,
20241120,3450.56,3626.94,3469.62,3489.95,고용노동부,직업병안심센터,
20241120,3450.56,3626.94,3489.95,3509.83,뮤지컬 리지,뮤지컬 리지,
20241120,3450.56,3626.94,3509.83,3529.64,삼진제약,게보린,
20241120,3450.56,3626.94,3529.64,3549.90,경기도,더경기패스,
20241120,3450.56,3626.94,3549.90,3588.11,한국도로공사,캠페인,
20241120,3450.56,3626.94,3588.11,3608.00,숭실사이버대학교,숭실사이버대학교,
20241120,3450.56,3626.94,3608.00,3626.94,SBS,틈만나면,
