date,block_start,block_end,ad_start,ad_end,company,product,
20241128,0.0,52.31,0.0,11.01,환경부와 환경책임보험사업단,캠페인,
20241128,0.0,52.31,11.01,30.54,코지마,안마의자,
20241128,0.0,52.31,30.54,38.09,SBS,고릴라광고짧은음원,
20241128,0.0,52.31,38.09,52.31,박하선의씨네타운,오프닝곡,
20241128,465.07,705.06,465.07,485.00,NH투자증권,퇴직연금,
20241128,465.07,705.06,485.00,504.78,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,
20241128,465.07,705.06,504.78,525.05,삼성증권,퇴직연금,
20241128,465.07,705.06,525.05,544.61,신한,신한 프리미어,
20241128,465.07,705.06,544.61,564.97,보건복지부,긴급복지지원,
20241128,465.07,705.06,564.97,584.92,롯데렌탈,롯데비즈렌탈,
20241128,465.07,705.06,584.92,604.78,서울원,아이파크,
20241128,465.07,705.06,604.78,624.67,제일헬스사이언스,케펜텍,
20241128,465.07,705.06,624.67,644.83,현대자동차,현대안심PLUS할부,
20241128,465.07,705.06,644.83,664.97,현대엔지니어링,현대엔지니어링,
20241128,465.07,705.06,664.97,685.00,하림,닭고기,
20241128,465.07,705.06,685.00,705.06,박하선의씨네타운,배우중간곡,
20241128,1625.49,1799.19,1625.49,1684.98,닥터피엘,이중필터샤워기,
20241128,1625.49,1799.19,1684.98,1687.06,SBS,고릴라광고짧은음원,
20241128,1625.49,1799.19,1687.06,1696.97,친환경농산물자조금관리위원회,친환경농산물,
20241128,1625.49,1799.19,1696.97,1716.70,포항,구룡포 해양미식축제,
20241128,1625.49,1799.19,1716.70,1736.87,SBS,유니버스 리그,
20241128,1625.49,1799.19,1736.87,1756.87,뮤지컬,긴긴밤,
20241128,1625.49,1799.19,1756.87,1776.49,SBS,고릴라광고,
20241128,1625.49,1799.19,1776.49,1796.84,SBS,고릴라광고짧은음원,
20241128,1625.49,1799.19,1796.84,1799.19,SBS,SBS짧은음원,
20241128,1858.15,1888.34,1858.15,1888.34,박하선의씨네타운,중간곡,
20241128,2923.98,3233.05,2923.98,2943.92,가마치통닭,가마치통닭,
20241128,2923.98,3233.05,2943.92,2963.92,고려기프트,판촉물,
20241128,2923.98,3233.05,2963.92,2983.92,미래에셋증권,퇴직연금,
20241128,2923.98,3233.05,2983.92,3003.96,KB국민은행,KB스타뱅킹,
20241128,2923.98,3233.05,3003.96,3023.84,새만금개발공사,새만금수변도시,
20241128,2923.98,3233.05,3023.84,3043.91,코지마,안마의자,
20241128,2923.98,3233.05,3043.91,3063.81,신한,신한 프리미어,
20241128,2923.98,3233.05,3063.81,3084.04,보건복지부,금연캠페인,
20241128,2923.98,3233.05,3084.04,3103.90,제일헬스사이언스,케펜텍,
20241128,2923.98,3233.05,3103.90,3144.13,소방청,119응급의료상담서비스,
20241128,2923.98,3233.05,3144.13,3158.35,12시에주현영,12시에주현영,
20241128,2923.98,3233.05,3158.35,3233.05,씨네타운,협찬경품안내,
20241128,3411.71,3590.01,3411.71,3431.57,성원애드피아,캘린더,
20241128,3411.71,3590.01,3431.57,3451.75,고용노동부,직업병안심센터,
20241128,3411.71,3590.01,3451.75,3471.67,뮤지컬 리지,뮤지컬 리지,
20241128,3411.71,3590.01,3471.67,3491.83,삼진제약,게보린,
20241128,3411.71,3590.01,3491.83,3511.58,경기도,더경기패스,
20241128,3411.71,3590.01,3511.58,3550.98,한국도로공사,캠페인,
20241128,3411.71,3590.01,3550.98,3570.98,숭실사이버대학교,숭실사이버대학교,
20241128,3411.71,3590.01,3570.98,3590.01,SBS,틈만나면,
