date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20241121,movie,435.87,457.55,1.0,NH투자증권,퇴직연금,,,0.0,0.0,False,False
20241121,movie,457.55,468.3,1.0,롯데렌탈,롯데비즈렌탈,롯데,비즈렌탈,0.9,0.9,True,True
20241121,movie,468.3,495.3,1.0,보건복지부,긴급복지지원,롯데비즈렌탈,노트북 고소장비 지게차 로봇,0.2733,0.7553,False,True
20241121,movie,495.3,514.32,1.0,현대자동차,포터전기차,,,0.0,0.0,False,False
20241121,movie,514.32,535.33,1.0,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,동문디이스트,문산역3차동문디이스트센트럴,0.9,1.0,True,True
20241121,movie,535.33,555.2,1.0,신한,신한 프리미어,신한,프리미어,1.0,0.9,True,True
20241121,movie,555.2,575.74,1.0,삼성증권,퇴직연금,삼성증권,퇴직연금,1.0,1.0,True,True
20241121,movie,575.74,599.13,0.866,박하선의씨네타운,배우중간곡,박하선의씨네타운,오프닝곡,1.0,0.8419,True,True
20241121,movie,1662.0,1722.71,1.0,닥터피엘,이중필터샤워기,SBS,캠페인,0.2086,0.3709,False,False
20241121,movie,1722.71,1725.53,1.0,SBS,고릴라광고짧은음원,,,0.0,0.0,False,False
20241121,movie,1725.53,1744.34,1.0,친환경농산물자조금관리위원회,친환경농산물,친환경농산물자조금관리위원회,캠페인,1.0,0.4801,True,False
20241121,movie,1744.34,1764.76,1.0,포항,구룡포 해양미식축제,구룡포,해양미식축제,0.7133,0.9,False,True
20241121,movie,1764.76,1785.13,1.0,SBS,유니버스 리그,도심 속 가을 낭만,캠페인,0.2397,0.5908,False,False
20241121,movie,1785.13,1804.88,1.0,블루스퀘어,콘서트,스탠다드 프렌즈,러브 인 서울 2024,0.353,0.4872,False,False
20241121,movie,1804.88,1825.06,0.749,SBS,고릴라광고,SBS,고릴라광고,1.0,1.0,True,True
20241121,movie,1896.21,1925.82,0.906,박하선의씨네타운,중간곡,박하선의씨네타운,오프닝곡,1.0,0.8012,True,True
20241121,movie,3083.21,3102.82,1.0,고려기프트,판촉물,고려기프트,공공기관우선구매대상기업,1.0,0.3863,True,False
20241121,movie,3102.82,3119.42,1.0,미래에셋증권,퇴직연금,미래에셋증권,퇴직연금,1.0,1.0,True,True
20241121,movie,3119.42,3143.08,1.0,KB국민은행,KB스타뱅킹,KB국민은행,스타뱅킹,1.0,0.9,True,True
20241121,movie,3143.08,3162.58,1.0,신한,신한 프리미어,신한은행,프리미어,0.9,0.9,True,True
20241121,movie,3162.58,3182.57,1.0,새만금개발공사,새만금수변도시,새만금대발공사,새만금수변도시,0.9893,1.0,True,True
20241121,movie,3182.57,3197.61,1.0,12시에주현영,12시에주현영,SBS,파워FM,0.1497,0.1956,False,False
20241121,movie,3197.61,3272.71,1.0,씨네타운,협찬경품안내,더블큐브,캡슐세제,0.3176,0.616,False,False
20241121,movie,3446.0,3469.4,0.957,성원애드피아,캘린더,성원에드피아,온라인주문서비스,0.978,0.563,True,False
20241121,movie,3469.4,3489.78,1.0,고용노동부,직업병안심센터,구형노동부,직업병안심센터,0.9614,1.0,True,True
20241121,movie,3489.78,3509.62,1.0,뮤지컬 리지,뮤지컬 리지,뮤지컬리즈,뮤지컬,0.9414,0.9,True,True
20241121,movie,3509.62,3529.43,1.0,삼진제약,게보린,삼진제약,개보린,1.0,0.9403,True,True
20241121,movie,3529.43,3549.67,1.0,경기도,더경기패스,더 경기패스,더 경기패스,0.7333,0.9917,False,True
20241121,movie,3549.67,3587.87,1.0,한국도로공사,캠페인,한국도로공사,캠페인,1.0,1.0,True,True
20241121,movie,3587.87,3608.29,1.0,숭실사이버대학교,숭실사이버대학교,숭실사이버대학교,숭쏘,1.0,0.5406,True,False
20241121,movie,3608.29,3630.0,0.954,SBS,틈만나면,SBS,틈만나면,1.0,1.0,True,True
