date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20260102,noon,20.01,39.02,0.79,이은지의가요광장,시작고정BGM,가요광장,오프닝곡,0.9,0.707,True,False
20260102,noon,614.01,632.83,0.788,경기주택도시공사,경기주택도시공사,경기주택도시공사,청년창업지원,1.0,0.7606,True,True
20260102,noon,632.83,653.45,1.0,리퍼브,리퍼브,리퍼브,개인맞춤형화장품,1.0,0.3197,True,False
20260102,noon,653.45,671.1,0.824,이은지의가요광장,오프닝송,이승 채널,웨일,0.5556,0.2586,False,False
20260102,noon,1740.0,1758.75,1.0,노원아트뮤지엄,인상파 전시,노원아트뮤지엄,인상파전시,1.0,0.965,True,True
20260102,noon,1758.75,1798.55,1.0,오마이걸효정의볼륨을높여요,이현우의음악앨범,오마이걸효정의볼륨을높여요,오프닝곡,1.0,0.6064,True,False
20260102,noon,1798.55,1819.24,1.0,기프트인포,판촉물,기프트 인포,판촉물,0.9894,1.0,True,True
20260102,noon,1819.24,1841.47,1.0,이은지의가요광장,노래,이윤지의가요광장,오프닝곡,0.9934,0.6522,True,False
20260102,noon,3096.35,3115.59,1.0,미래에셋증권,디지털연금투자,미래에셋,에이아이자산대분디지털연금투자,0.9,0.9,True,True
20260102,noon,3115.59,3135.77,1.0,고려기프트,굿즈,고려키프트,굿즈,0.922,1.0,True,True
20260102,noon,3135.77,3155.62,1.0,금비,성인용 기저귀,금비,성인용 기저귀,1.0,1.0,True,True
20260102,noon,3155.62,3175.86,1.0,베스트슬립,침대매트리스,베스트슬립,침대매트리스,1.0,1.0,True,True
20260102,noon,3175.86,3194.7,1.0,넥시안,블랙박스,스마트AI가디언스,프리미엄블랙박스,0.6519,0.9,False,True
20260102,noon,3194.7,3216.4,1.0,경기주택도시공사,경기주택도시공사,GH 경기주택도시공사,지속가능미래,0.9,0.5961,True,False
20260102,noon,3216.4,3233.14,1.0,이은지의가요광장,중반노래,KBS,이은지의가요광장,0.097,0.4944,False,False
20260102,noon,3514.07,3534.07,0.904,마리오아울렛,마리오아울렛,,,0.0,0.0,False,False
20260102,noon,3534.07,3554.99,1.0,수원여자대학교,수원여자대학교,수원여자대학교,교성리더양성,1.0,0.3156,True,False
20260102,noon,3554.99,3593.96,1.0,KBS쿨FM,하하의슈퍼라디오,KBS쿨FM,하의슈퍼라디오,1.0,0.9,True,True
20260102,noon,3593.96,3621.37,1.0,KBS플러스,KBS플러스,KBS,KBS플러스,0.9,1.0,True,True
20260102,noon,3621.37,3652.07,1.0,이은지의가요광장,후반송,이은지의가요광장,오프닝곡,1.0,0.6487,True,False
20260102,noon,3803.67,3823.0,1.0,메디힐,토너패드,,,0.0,0.0,False,False
20260102,noon,3823.0,3862.56,1.0,한국수자원공사,캠페인,K-WATER 한국수자원공사,캠페인,0.9,1.0,True,True
20260102,noon,3862.56,3882.85,1.0,신한,위기가정지원사업,신안,위기가정지원사업,0.9101,1.0,True,True
20260102,noon,3882.85,3902.99,1.0,일양약품,일양약품,글로벌제약회사,라디오광고,1.0,0.2911,True,False
20260102,noon,3902.99,3921.53,1.0,현대자동차,더 뉴 스타리아 라운지,버뉴스,스타리아 라운지,0.5255,0.9,False,True
20260102,noon,3921.53,3942.98,1.0,땅스부대찌개,땅스부대찌개,,,0.0,0.0,False,False
20260102,noon,3942.98,3963.15,1.0,보배반점,보배반점,ENG의가요광장,오프닝곡,0.4596,0.6423,False,False
20260102,noon,5358.68,5398.88,0.942,KBS쿨FM,하하의슈퍼라디오,KBS쿨FM,하하의슈퍼라디오,1.0,1.0,True,True
20260102,noon,5398.88,5419.45,1.0,기프트인포,판촉물,반총물,대박날까불안하네,0.5247,0.3309,False,False
20260102,noon,6748.02,6860.1,0.956,가요광장,협찬경품안내,박준영의싱크퓨어,음식물분쇄처리기,0.4243,0.3255,False,False
20260102,noon,7100.54,7135.27,1.0,성원애드피아,캘린더,성원에드피아,,0.978,0.0,True,False
20260102,noon,7135.27,7154.79,1.0,올리디아,올리디아,,,0.0,0.0,False,False
20260102,noon,7154.79,7192.0,1.0,박명수의라디오쇼,박명수의라디오쇼,박명수의라디오쇼,오프닝곡,1.0,0.7234,True,False
