date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20260103,baechulsu,534.68,554.43,0.883,코끼리베이글,코끼리베이글,코끼리베이글,베이글,1.0,0.9,True,True
20260103,baechulsu,554.43,574.19,1.0,안착팬티,안착팬티,이비가,짬뽕,0.6616,0.3051,False,False
20260103,baechulsu,574.19,593.94,1.0,이비가짬뽕,이비가짬뽕,이비가,짬뽕,0.9,0.9,True,True
20260103,baechulsu,593.94,613.68,1.0,서울사이버대학,서울사이버대학,서울사이버대학,서울사이버대학,1.0,1.0,True,True
20260103,baechulsu,613.68,633.47,1.0,지벤,워크웨어,지벤,워크웨어,1.0,1.0,True,True
20260103,baechulsu,633.47,653.22,1.0,오뚜기,오뚜기카레,오뚜기,카레,1.0,0.9,True,True
20260103,baechulsu,653.22,672.97,1.0,현대해상,간편건강보험,현대해상,간편건강보험,1.0,1.0,True,True
20260103,baechulsu,672.97,692.73,1.0,주비푸드,와사비,주비푸드,와사비,1.0,1.0,True,True
20260103,baechulsu,692.73,712.48,1.0,미래에셋,투자,,,0.0,0.0,False,False
20260103,baechulsu,712.48,732.24,1.0,노란우산,대출,노란우산,노란우산,1.0,0.5925,True,False
20260103,baechulsu,732.24,753.39,1.0,노란우산,노란우산,노란우산,노란우산,1.0,1.0,True,True
20260103,baechulsu,1720.61,1724.63,1.0,MBC,FM4U,,,0.0,0.0,False,False
20260103,baechulsu,1724.63,1744.98,1.0,악보바다,악보,뮤직디자이너,악보바다,0.531,0.9,False,True
20260103,baechulsu,1744.98,1764.74,1.0,애플비데,비데,애플,비데,0.9,1.0,True,True
20260103,baechulsu,1764.74,1784.47,1.0,수원여자대학교,수원여자대학교,,,0.0,0.0,False,False
20260103,baechulsu,1784.47,1804.23,1.0,기프트인포,판촉물,기프트인포,반총물,1.0,0.8438,True,True
20260103,baechulsu,1804.23,1819.31,0.648,MBC,날씨와생활,MG새마을금고,날씨와생활,0.4472,1.0,False,True
20260103,baechulsu,3118.05,3137.79,1.0,도드람,돼지고기,도드람,도드람,1.0,0.2796,True,False
20260103,baechulsu,3137.79,3157.54,1.0,시미필,올리지오,어르신요 의료기기,키 크는 시간,0.5659,0.5613,False,False
20260103,baechulsu,3157.54,3177.28,1.0,주성헬스케어,아이클타임,주성일스퀘어,아이쿨타임,0.2135,0.9899,False,True
20260103,baechulsu,3177.28,3197.04,1.0,노무법인폐,산재보상,노무법인 폐,폐암산재보상,0.4559,0.9,False,True
20260103,baechulsu,3197.04,3217.04,1.0,아이에스동서,아이에스동서,IS동서,싱크볼,0.6521,0.6613,False,False
20260103,baechulsu,3217.04,3236.78,1.0,백조싱크,싱크볼,백조싱크,싱크볼,1.0,1.0,True,True
20260103,baechulsu,3236.78,3256.53,1.0,광주은행,와뱅크,광주은행,와 뱅크,1.0,0.9715,True,True
20260103,baechulsu,3256.53,3276.79,1.0,TWC,AI,광주은행,통합형 AI 고객센터,0.0562,0.9,False,True
20260103,baechulsu,3427.57,3434.41,0.791,MBC,스마트라디오mini,현대해상,현대해상,0.2566,0.5574,False,False
20260103,baechulsu,3434.41,3445.1,1.0,현대해상,현대해상,현대해상,현대해상,1.0,1.0,True,True
20260103,baechulsu,3445.1,3464.83,1.0,애드피아몰,광고,에드페어몬,광고만족,0.8202,0.9,True,True
20260103,baechulsu,3464.83,3484.59,1.0,몽잘,비들부들바디워시,몽잘,비드부들바디워시,1.0,0.9931,True,True
20260103,baechulsu,3484.59,3504.34,1.0,EHL바이오,EHL바이오,EHL 바이오,줄기세포면역세포솔루션,0.9357,0.2977,True,False
20260103,baechulsu,3504.34,3524.08,1.0,와우프레스,인쇄,와우프레스,스티커 선단지 명함,1.0,0.2775,True,False
20260103,baechulsu,3524.08,3544.08,1.0,친환경농산물자조금관리위원회,친환경농산물,친환경농산물자조금관리위원회,캠페인,1.0,0.4801,True,False
20260103,baechulsu,3544.08,3563.84,1.0,시미필,올리디아,올리디아,의료기기,0.6282,0.7308,False,False
20260103,baechulsu,3563.84,3583.57,1.0,수원여자대학교,수원여자대학교,수원여자대학교,위더스,1.0,0.3156,True,False
20260103,baechulsu,3583.57,3604.57,1.0,위더스제약,위더스제약,위더스,위더스,0.9,0.9,True,True
20260103,baechulsu,3604.57,3613.57,1.0,위더스제약,7시시보광고,위더스제약,시간알림,1.0,0.2853,True,False
20260103,baechulsu,3963.43,3983.17,1.0,워킷,안전화,워킷,안전화,1.0,1.0,True,True
20260103,baechulsu,3983.17,4002.93,1.0,메디솔라,식단,최유라의메디솔라,오프닝곡,0.9,0.6539,True,False
20260103,baechulsu,4002.93,4043.03,0.999,2시에 데이트 안영미,2시에 데이트 안영미,2시에데이트안영미입니다,오프닝곡,0.8337,0.4981,True,False
20260103,baechulsu,5324.61,5344.79,0.981,몽잘,비들부들바디워시,몽잘,비드보들 바디워시,1.0,0.9473,True,True
20260103,baechulsu,5344.79,5364.56,1.0,애플비데,비데,애플,비데,0.9,1.0,True,True
20260103,baechulsu,5364.56,5384.56,1.0,친환경농산물자조금관리위원회,친환경농산물,친환경농산물 자조금관리위원회,친환경농산물,0.2762,1.0,False,True
20260103,baechulsu,5384.56,5404.29,1.0,기프트인포,판촉물,기프트인포,판총물,1.0,0.926,True,True
20260103,baechulsu,5404.29,5419.41,0.841,MBC,날씨와생활,MG새마을금고,날씨와생활,0.4472,1.0,False,True
20260103,baechulsu,6604.5,6644.03,0.923,경기주택도시공사,경기유니티,경기주택도시공사,경기유니티,1.0,1.0,True,True
20260103,baechulsu,7034.25,7045.04,1.0,현대해상,하이카,현대해상,현대해상,1.0,0.6383,True,False
20260103,baechulsu,7045.04,7064.78,1.0,애드피아몰,인쇄,성원에드피아,디지털인쇄,0.734,0.9,False,True
20260103,baechulsu,7064.78,7084.54,1.0,룸페커,룸페커,룸백커,패션몰,0.8724,0.5847,True,False
20260103,baechulsu,7084.54,7104.28,1.0,숭실사이버대,숭실사이버대,송실사이버대,수시모집,0.9802,0.6531,True,False
20260103,baechulsu,7104.28,7124.03,1.0,애플비데,비데,애플비데,비데,1.0,1.0,True,True
20260103,baechulsu,7124.03,7143.77,1.0,한빛나노,의료기,알 수 없음,알 수 없음,0.4729,0.6615,False,False
20260103,baechulsu,7143.77,7163.53,1.0,시미필,올리디아,올리디아,올리디아,0.6282,1.0,False,True
20260103,baechulsu,7163.53,7183.27,1.0,수원여자대학교,수원여자대학교,수원여자대학교,수원여자대학교,1.0,1.0,True,True
20260103,baechulsu,7183.27,7205.0,1.0,EHL 바이오,EHL 바이오,EHL 바이오,줄기세포면역세포솔루션,1.0,0.2444,True,False
