date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20260107,baechulsu,12.35,41.38,0.909,배철수의라디오,오프닝곡,,,0.0,0.0,False,False
20260107,baechulsu,657.31,677.04,1.0,코끼리베이글,코끼리베이글,코끼리,베이글,0.9,0.9,True,True
20260107,baechulsu,677.04,696.85,1.0,안착팬티,안착팬티,지벤,워크웨어,0.6004,0.3051,False,False
20260107,baechulsu,696.85,716.52,1.0,이비가짬뽕,이비가짬뽕,이비가,짬뽕,0.9,0.9,True,True
20260107,baechulsu,716.52,736.46,1.0,서울사이버대학,서울사이버대학,서울사이버대학교,신입생 및 편입생 모집,0.9,0.4698,True,False
20260107,baechulsu,736.46,756.04,1.0,지벤,워크웨어,현대해상,간편건강보험,0.4266,0.1754,False,False
20260107,baechulsu,756.04,775.86,1.0,오뚜기,오뚜기카레,현대해상,간편건강보험,0.3134,0.1754,False,False
20260107,baechulsu,775.86,795.57,1.0,현대해상,간편건강보험,쥬비푸드,안착팬티,0.5231,0.6702,False,False
20260107,baechulsu,795.57,815.2,1.0,주비푸드,와사비,오뚜기,카레,0.3609,0.5219,False,False
20260107,baechulsu,815.2,835.07,1.0,미래에셋,투자,미미르에셋,디지털연금투자,1.0,0.9,True,True
20260107,baechulsu,835.07,854.83,1.0,노란우산,대출,노란우산,노란우산,1.0,0.5925,True,False
20260107,baechulsu,854.83,877.68,1.0,노란우산,노란우산,노란우산공제,노란우산,0.9,1.0,True,True
20260107,baechulsu,1720.67,1724.21,1.0,MBC,FM4U,,,0.0,0.0,False,False
20260107,baechulsu,1724.21,1744.28,1.0,악보바다,악보,,,0.0,0.0,False,False
20260107,baechulsu,1803.6,1818.82,1.0,MBC,날씨와생활,MG새마을금고,날씨와생활,0.4472,1.0,False,True
20260107,baechulsu,2859.02,2878.76,1.0,도드람,돼지고기,IS 동서,ESG 경영,0.5517,0.0884,False,False
20260107,baechulsu,2878.76,2898.37,1.0,시미필,올리지오,IS동서,뱅크로,0.3813,0.6817,False,False
20260107,baechulsu,2898.37,2918.25,1.0,준성헬스케어,아이클타임,광주은행,의료기기,0.6109,0.6947,False,False
20260107,baechulsu,2918.25,2937.78,1.0,노무법인폐,산재보상,백조싱크,싱크볼,0.2887,0.7164,False,False
20260107,baechulsu,2937.78,2957.78,1.0,아이에스동서,아이에스동서,백조싱크,통합형 AI 고객센터,0.6574,0.5399,False,False
20260107,baechulsu,2957.78,2977.55,1.0,백조싱크,싱크볼,아이쿨타임,아이쿨타임,0.5328,0.596,False,False
20260107,baechulsu,2977.55,2997.39,1.0,광주은행,와뱅크,주서홍,스퀘어,0.7903,0.306,True,False
20260107,baechulsu,2997.39,3019.2,1.0,TWC,AI,도드람,맛있는돼지고기,0.0731,0.1921,False,False
20260107,baechulsu,3426.97,3433.47,1.0,MBC,스마트라디오mini,MBC,캠페인,1.0,0.5463,True,False
20260107,baechulsu,3433.47,3443.86,1.0,현대해상,현대해상,현대해상,현대해상,1.0,1.0,True,True
20260107,baechulsu,3443.86,3463.58,1.0,애드피아몰,광고,에드피아몰,광고의유토피아,0.9657,0.9,True,True
20260107,baechulsu,3463.58,3483.43,1.0,몽잘,비들부들바디워시,몽잘,비드부들 바디워시,1.0,0.9683,True,True
20260107,baechulsu,3483.43,3503.06,1.0,EHL바이오,EHL바이오,EHL 바이오,솔루션,0.9357,0.6052,True,False
20260107,baechulsu,3503.06,3522.97,1.0,와우프레스,인쇄,와우프레스,인쇄 서비스,1.0,0.9,True,True
20260107,baechulsu,3522.97,3542.97,1.0,친환경농산물자조금관리위원회,친환경농산물,순환경농산물자조금관리위원회,캠페인,1.0,0.4801,True,False
20260107,baechulsu,3542.97,3562.51,1.0,시미필,올리디아,올리디아,의료기기,0.6282,0.7308,False,False
20260107,baechulsu,3562.51,3582.29,1.0,수원여자대학교,수원여자대학교,의료기기,광고심의필,0.6757,0.5383,False,False
20260107,baechulsu,3582.29,3604.1,1.0,위더스제약,위더스제약,위더스제약,시보광고,1.0,0.2758,True,False
20260107,baechulsu,3604.1,3612.53,0.819,위더스제약,7시시보광고,위더스제약,시간알림,1.0,0.2853,True,False
20260107,baechulsu,4218.71,4238.4,0.827,주비푸드,와사비,최유라의메디솔라,오프닝곡,0.3609,0.5739,False,False
20260107,baechulsu,5361.54,5383.86,1.0,친환경농산물자조금관리위원회,친환경농산물,친환경농산물자조금관리위원회,친환경농산물,1.0,1.0,True,True
20260107,baechulsu,5383.86,5404.46,0.881,기프트인포,판촉물,판총물,대박날까불안하네,0.5719,0.3309,False,False
