date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20260104,baechulsu,12.16,41.1,0.902,배철수의라디오,오프닝곡,,,0.0,0.0,False,False
20260104,baechulsu,433.82,453.57,0.94,코끼리베이글,코끼리베이글,코끼리베이글,코끼리베이글,1.0,1.0,True,True
20260104,baechulsu,453.57,473.34,1.0,안착팬티,안착팬티,안착,안착 팬티,0.9,0.946,True,True
20260104,baechulsu,473.34,493.08,1.0,이비가짬뽕,이비가짬뽕,이비가,짬뽕,0.9,0.9,True,True
20260104,baechulsu,493.08,512.83,1.0,서울사이버대학,서울사이버대학,서울사이버대학교,서울사이버대학교,0.9,0.9,True,True
20260104,baechulsu,512.83,532.59,1.0,지벤,워크웨어,서울사이버대학교,지벤,0.4822,0.3299,False,False
20260104,baechulsu,532.59,552.34,1.0,오뚜기,오뚜기카레,오뚜기,카레,1.0,0.9,True,True
20260104,baechulsu,552.34,572.07,1.0,현대해상,간편건강보험,현대해상,간편건강보험,1.0,1.0,True,True
20260104,baechulsu,572.07,591.84,1.0,주비푸드,와사비,주비푸드,와사비,1.0,1.0,True,True
20260104,baechulsu,591.84,611.58,1.0,미래에셋,투자,미래에셋증권,디지털연금투자,0.9,0.9,True,True
20260104,baechulsu,611.58,631.36,1.0,노란우산,대출,노란우산,노란우산,1.0,0.5925,True,False
20260104,baechulsu,631.36,651.59,0.921,노란우산,노란우산,노란우산,희망자산,1.0,0.6367,True,False
20260104,baechulsu,1719.16,1723.03,1.0,MBC,FM4U,,,0.0,0.0,False,False
20260104,baechulsu,1723.03,1743.39,1.0,악보바다,악보,뮤직디자이너,악보,0.531,1.0,False,True
20260104,baechulsu,1743.39,1763.14,1.0,애플비데,비데,애플,비대,0.9,0.8601,True,True
20260104,baechulsu,1763.14,1782.88,0.601,수원여자대학교,수원여자대학교,수원여자대학교,여성리더양성,1.0,0.3156,True,False
20260104,baechulsu,3053.59,3073.34,0.979,도드람,돼지고기,도드람,맛있는우리돼지,1.0,1.0,True,True
20260104,baechulsu,3073.34,3093.07,1.0,시미필,올리지오,의료기기,광고심의필,0.6456,0.5829,False,False
20260104,baechulsu,3093.07,3112.83,1.0,준성헬스케어,아이클타임,두두링,아이쿨타임,0.3617,0.9899,False,True
20260104,baechulsu,3112.83,3132.56,1.0,노무법인폐,산재보상,주서홍,스퀘어,0.3462,0.2948,False,False
20260104,baechulsu,3132.56,3152.56,1.0,아이에스동서,아이에스동서,IS동서,ESG경영,0.6521,0.5853,False,False
20260104,baechulsu,3152.56,3172.31,1.0,백조싱크,싱크볼,IS동서,백조싱크볼,0.4561,0.9,False,True
20260104,baechulsu,3172.31,3192.07,1.0,광주은행,와뱅크,광주은행,뱅크,1.0,0.9,True,True
20260104,baechulsu,3192.07,3213.48,1.0,TWC,AI,광주은행,통합형 AI 고객센터,0.0562,0.9,False,True
20260104,baechulsu,3425.62,3432.74,1.0,MBC,스마트라디오mini,음악라디오,오프닝곡,0.303,0.5868,False,False
20260104,baechulsu,3432.74,3444.67,1.0,현대해상,현대해상,,,0.0,0.0,False,False
20260104,baechulsu,3444.67,3464.39,1.0,애드피아몰,광고,고고만족,에드페아노,0.7095,0.6085,False,False
