date,broadcaster,gt_start,gt_end,overlap,gt_company,gt_product,pred_company,pred_product,company_sim,product_sim,company_correct,product_correct
20241127,movie,11.02,30.53,0.95,코지마,안마의자,코지마,안마의자,1.0,1.0,True,True
20241127,movie,30.53,38.14,1.0,SBS,고릴라광고짧은음원,,,0.0,0.0,False,False
20241127,movie,38.14,51.78,1.0,박하선의씨네타운,오프닝곡,박하선의씨네타운,오프닝곡,1.0,1.0,True,True
20241127,movie,523.15,543.0,0.756,NH투자증권,퇴직연금,N2,퇴직연금,0.1844,1.0,False,True
20241127,movie,543.0,562.85,1.0,문산역3차동문디이스트센트럴,문산역3차동문디이스트센트럴,동문건설,디이스트,0.6447,0.9,False,True
20241127,movie,562.85,583.01,1.0,삼성증권,퇴직연금,삼성증권,퇴직연금,1.0,1.0,True,True
20241127,movie,583.01,602.74,1.0,신한,신한 프리미어,신한,프리미어,1.0,0.9,True,True
20241127,movie,602.74,622.98,1.0,보건복지부,긴급복지지원,보건복지부,캠페인,1.0,0.5272,True,False
20241127,movie,622.98,642.99,1.0,신한은행,퇴직연금,,,0.0,0.0,False,False
20241127,movie,642.99,663.09,1.0,롯데렌탈,롯데비즈렌탈,고소정비,지게차,0.2384,0.3926,False,False
20241127,movie,663.09,682.89,1.0,서울원,아이파크,HDC현대산업개발,서울원아이파크,0.2957,0.9,False,True
20241127,movie,682.89,702.86,1.0,제일헬스사이언스,케펜텍,GLS사이언스,개펜테크,0.5716,0.7856,False,True
20241127,movie,702.86,722.9,1.0,현대자동차,현대안심PLUS할부,자연실,차량반납서비스,0.5983,0.2705,False,False
20241127,movie,722.9,743.15,1.0,하림,닭고기,하하린,착한닭고기,0.8177,0.9,True,True
20241127,movie,743.15,762.84,1.0,박하선의씨네타운,배우중간곡,박하선의씨네타운,오프닝곡,1.0,0.8419,True,True
20241127,movie,1723.97,1727.15,1.0,SBS,고릴라광고짧은음원,환경부와 환경책임보험사업단,캠페인,0.0378,0.3709,False,False
20241127,movie,1727.15,1747.13,1.0,친환경농산물자조금관리위원회,친환경농산물,친환경농산물자조금관리위원회,캠페인,1.0,0.4801,True,False
20241127,movie,1747.13,1767.65,1.0,포항,구룡포 해양미식축제,구룡포 해양미식축제,구룡포 해양미식축제,0.7031,1.0,False,True
20241127,movie,1767.65,1787.26,1.0,SBS,유니버스 리그,SBS,유니버설리그,1.0,0.9069,True,True
20241127,movie,1787.26,1807.22,1.0,뮤지컬,긴긴밤,뮤지컬 긴긴밤,뮤지컬,0.9,0.4733,True,False
20241127,movie,1807.22,1826.52,1.0,SBS,고릴라광고,SBS,고릴라광고,1.0,1.0,True,True
20241127,movie,1826.52,1837.11,1.0,SBS,고릴라광고짧은음원,,,0.0,0.0,False,False
20241127,movie,1837.11,1839.35,1.0,SBS,SBS짧은음원,,,0.0,0.0,False,False
20241127,movie,1898.52,1927.7,0.778,박하선의씨네타운,중간곡,영화채널,하루오프닝,0.5705,0.6881,False,False
20241127,movie,2951.24,2971.64,1.0,가마치통닭,가마치통닭,가마치,통닭,0.9,0.9,True,True
20241127,movie,2971.64,2991.71,1.0,고려기프트,판촉물,고려기프트,고려기프트,1.0,0.5631,True,False
20241127,movie,2991.71,3011.58,1.0,미래에셋증권,퇴직연금,미래에셋증권,퇴직연금,1.0,1.0,True,True
20241127,movie,3011.58,3031.6,1.0,KB국민은행,KB스타뱅킹,KB국민은행,KB스타뱅킹,1.0,1.0,True,True
20241127,movie,3031.6,3051.52,1.0,새만금개발공사,새만금수변도시,새만금개발공사,새만금수변도시,1.0,1.0,True,True
20241127,movie,3051.52,3071.59,1.0,코지마,안마의자,신한,프리미어,0.6459,0.4896,False,False
20241127,movie,3071.59,3091.4,1.0,신한,신한 프리미어,신한,프리미어,1.0,0.9,True,True
20241127,movie,3091.4,3111.72,1.0,보건복지부,금연캠페인,파스,테크놀로지,0.3574,0.6278,False,False
20241127,movie,3111.72,3131.59,1.0,제일헬스사이언스,케펜텍,GLS사이언스,개펜테크,0.5716,0.7856,False,True
20241127,movie,3131.59,3171.78,1.0,소방청,119응급의료상담서비스,소방청,캠페인,1.0,0.3405,True,False
20241127,movie,3171.78,3186.18,1.0,12시에주현영,12시에주현영,,,0.0,0.0,False,False
20241127,movie,3186.18,3260.21,0.916,씨네타운,협찬경품안내,코브라,호신용전기충격기,0.4536,0.6182,False,False
20241127,movie,3452.11,3471.67,1.0,성원애드피아,캘린더,성원에드피아,온라인 주문,0.978,0.6108,True,False
20241127,movie,3471.67,3492.08,1.0,고용노동부,직업병안심센터,구형노동부,직업병안심센터,0.9614,1.0,True,True
20241127,movie,3492.08,3511.65,1.0,뮤지컬 리지,뮤지컬 리지,뮤지컬리즈,뮤지컬,0.9414,0.9,True,True
20241127,movie,3511.65,3531.94,1.0,삼진제약,게보린,삼진제약,개보린,1.0,0.9403,True,True
20241127,movie,3531.94,3551.72,1.0,경기도,더경기패스,더경기패스,황급이무제한,0.7236,0.6675,False,False
20241127,movie,3551.72,3591.16,1.0,한국도로공사,캠페인,한국도로공사,캠페인,1.0,1.0,True,True
20241127,movie,3591.16,3611.28,1.0,숭실사이버대학교,숭실사이버대학교,숭실사이버대학교,숭실사이버대학교,1.0,1.0,True,True
