date,block_start,block_end,ad_start,ad_end,company,product,
20260103,0.0,41.87,0.0,13.52,EHL 바이오,6시시보광고,
20260103,0.0,41.87,13.52,41.87,배철수의라디오,오프닝곡,
20260103,534.68,753.39,534.68,554.43,코끼리베이글,코끼리베이글,
20260103,534.68,753.39,554.43,574.19,안착팬티,안착팬티,
20260103,534.68,753.39,574.19,593.94,이비가짬뽕,이비가짬뽕,
20260103,534.68,753.39,593.94,613.68,서울사이버대학,서울사이버대학,
20260103,534.68,753.39,613.68,633.47,지벤,워크웨어,
20260103,534.68,753.39,633.47,653.22,오뚜기,오뚜기카레,
20260103,534.68,753.39,653.22,672.97,현대해상,간편건강보험,
20260103,534.68,753.39,672.97,692.73,주비푸드,와사비,
20260103,534.68,753.39,692.73,712.48,미래에셋,투자,
20260103,534.68,753.39,712.48,732.24,노란우산,대출,
20260103,534.68,753.39,732.24,753.39,노란우산,노란우산,
20260103,1720.61,1819.31,1720.61,1724.63,MBC,FM4U,
20260103,1720.61,1819.31,1724.63,1744.98,악보바다,악보,
20260103,1720.61,1819.31,1744.98,1764.74,애플비데,비데,
20260103,1720.61,1819.31,1764.74,1784.47,수원여자대학교,수원여자대학교,
20260103,1720.61,1819.31,1784.47,1804.23,기프트인포,판촉물,
20260103,1720.61,1819.31,1804.23,1819.31,MBC,날씨와생활,
20260103,3118.05,3276.79,3118.05,3137.79,도드람,돼지고기,
20260103,3118.05,3276.79,3137.79,3157.54,시미필,올리지오,
20260103,3118.05,3276.79,3157.54,3177.28,주성헬스케어,아이클타임,
20260103,3118.05,3276.79,3177.28,3197.04,노무법인폐,산재보상,
20260103,3118.05,3276.79,3197.04,3217.04,아이에스동서,아이에스동서,
20260103,3118.05,3276.79,3217.04,3236.78,백조싱크,싱크볼,
20260103,3118.05,3276.79,3236.78,3256.53,광주은행,와뱅크,
20260103,3118.05,3276.79,3256.53,3276.79,TWC,AI,
20260103,3368.20,3613.57,3368.20,3427.57,SK브로드밴드,더드림 성공 패키지,
20260103,3368.20,3613.57,3427.57,3434.41,MBC,스마트라디오mini,
20260103,3368.20,3613.57,3434.41,3445.10,현대해상,현대해상,
20260103,3368.20,3613.57,3445.10,3464.83,애드피아몰,광고,
20260103,3368.20,3613.57,3464.83,3484.59,몽잘,비들부들바디워시,
20260103,3368.20,3613.57,3484.59,3504.34,EHL바이오,EHL바이오,
20260103,3368.20,3613.57,3504.34,3524.08,와우프레스,인쇄,
20260103,3368.20,3613.57,3524.08,3544.08,친환경농산물자조금관리위원회,친환경농산물,
20260103,3368.20,3613.57,3544.08,3563.84,시미필,올리디아,
20260103,3368.20,3613.57,3563.84,3583.57,수원여자대학교,수원여자대학교,
20260103,3368.20,3613.57,3583.57,3604.57,위더스제약,위더스제약,
20260103,3368.20,3613.57,3604.57,3613.57,위더스제약,7시시보광고,
20260103,3943.67,4043.03,3943.67,3963.43,주비푸드,와사비,
20260103,3943.67,4043.03,3963.43,3983.17,워킷,안전화,
20260103,3943.67,4043.03,3983.17,4002.93,메디솔라,식단,
20260103,3943.67,4043.03,4002.93,4043.03,2시에 데이트 안영미,2시에 데이트 안영미,
20260103,5321.11,5419.41,5321.11,5324.61,MBC,FM4U,
20260103,5321.11,5419.41,5324.61,5344.79,몽잘,비들부들바디워시,
20260103,5321.11,5419.41,5344.79,5364.56,애플비데,비데,
20260103,5321.11,5419.41,5364.56,5384.56,친환경농산물자조금관리위원회,친환경농산물,
20260103,5321.11,5419.41,5384.56,5404.29,기프트인포,판촉물,
20260103,5321.11,5419.41,5404.29,5419.41,MBC,날씨와생활,
20260103,6604.50,6654.35,6604.50,6644.03,경기주택도시공사,경기유니티,
20260103,6604.50,6654.35,6644.03,6654.35,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260103,6968.35,7205.00,6968.35,7026.97,MZ 새마을금고,캠페인,
20260103,6968.35,7205.00,7026.97,7034.25,MBC,스마트라디오mini,
20260103,6968.35,7205.00,7034.25,7045.04,현대해상,하이카,
20260103,6968.35,7205.00,7045.04,7064.78,애드피아몰,인쇄,
20260103,6968.35,7205.00,7064.78,7084.54,룸페커,룸페커,
20260103,6968.35,7205.00,7084.54,7104.28,숭실사이버대,숭실사이버대,
20260103,6968.35,7205.00,7104.28,7124.03,애플비데,비데,
20260103,6968.35,7205.00,7124.03,7143.77,한빛나노,의료기,
20260103,6968.35,7205.00,7143.77,7163.53,시미필,올리디아,
20260103,6968.35,7205.00,7163.53,7183.27,수원여자대학교,수원여자대학교,
20260103,6968.35,7205.00,7183.27,7205.00,EHL 바이오,EHL 바이오,
