date,block_start,block_end,ad_start,ad_end,company,product,
20260101,0.0,41.89,0.0,13.17,EHL 바이오,6시시보광고,
20260101,0.0,41.89,13.17,41.89,배철수의라디오,오프닝곡,
20260101,386.36,604.10,386.36,406.08,코끼리베이글,코끼리베이글,
20260101,386.36,604.10,406.08,425.84,안착팬티,안착팬티,
20260101,386.36,604.10,425.84,445.59,이비가짬뽕,이비가짬뽕,
20260101,386.36,604.10,445.59,465.34,서울사이버대학,서울사이버대학,
20260101,386.36,604.10,465.34,485.08,지벤,워크웨어,
20260101,386.36,604.10,485.08,504.84,오뚜기,오뚜기카레,
20260101,386.36,604.10,504.84,524.58,현대해상,간편건강보험,
20260101,386.36,604.10,524.58,544.34,주비푸드,와사비,
20260101,386.36,604.10,544.34,564.08,미래에셋,투자,
20260101,386.36,604.10,564.08,583.84,노란우산,대출,
20260101,386.36,604.10,583.84,604.10,노란우산,노란우산,
20260101,1720.78,1819.23,1720.78,1724.35,MBC,FM4U,
20260101,1720.78,1819.23,1724.35,1744.23,악보바다,악보,
20260101,1720.78,1819.23,1744.23,1764.49,애플비데,비데,
20260101,1720.78,1819.23,1764.49,1784.23,수원여자대학교,수원여자대학교,
20260101,1720.78,1819.23,1784.23,1794.44,기프트인포,판촉물,
20260101,1720.78,1819.23,1794.44,1819.23,MBC,날씨와생활,
20260101,3036.08,3194.33,3036.08,3055.83,도드람,돼지고기,
20260101,3036.08,3194.33,3055.83,3075.57,시미필,올리지오,
20260101,3036.08,3194.33,3075.57,3095.33,준성헬스케어,아이클타임,
20260101,3036.08,3194.33,3095.33,3115.07,노무법인폐,산재보상,
20260101,3036.08,3194.33,3115.07,3135.07,아이에스동서,아이에스동서,
20260101,3036.08,3194.33,3135.07,3154.83,백조싱크,싱크볼,
20260101,3036.08,3194.33,3154.83,3174.57,광주은행,와뱅크,
20260101,3036.08,3194.33,3174.57,3194.33,TWC,AI,
20260101,3367.69,3613.29,3367.69,3427.07,SK브로드밴드,더드림 성공 패키지,
20260101,3367.69,3613.29,3427.07,3434.14,MBC,스마트라디오mini,
20260101,3367.69,3613.29,3434.14,3444.60,현대해상,현대해상,
20260101,3367.69,3613.29,3444.60,3463.58,애드피아몰,광고,
20260101,3367.69,3613.29,3463.58,3483.34,몽잘,비들부들바디워시,
20260101,3367.69,3613.29,3483.34,3503.08,EHL바이오,EHL바이오,
20260101,3367.69,3613.29,3503.08,3522.84,와우프레스,인쇄,
20260101,3367.69,3613.29,3522.84,3542.84,친환경농산물자조금관리위원회,친환경농산물,
20260101,3367.69,3613.29,3542.84,3562.58,시미필,올리디아,
20260101,3367.69,3613.29,3562.58,3582.34,수원여자대학교,수원여자대학교,
20260101,3367.69,3613.29,3582.34,3604.22,위더스제약,위더스제약,
20260101,3367.69,3613.29,3604.22,3613.29,위더스제약,7시시보광고,
20260101,3821.95,3921.87,3821.95,3841.68,주비푸드,와사비,
20260101,3821.95,3921.87,3841.68,3861.44,워킷,안전화,
20260101,3821.95,3921.87,3861.44,3881.18,메디솔라,식단,
20260101,3821.95,3921.87,3881.18,3921.87,2시의데이트안영미,2시의데이트안영미,
20260101,5320.62,5418.98,5320.62,5324.25,MBC,FM4U,
20260101,5320.62,5418.98,5324.25,5344.83,몽잘,비들부들바디워시,
20260101,5320.62,5418.98,5344.83,5364.59,애플비데,비데,
20260101,5320.62,5418.98,5364.59,5384.59,친환경농산물자조금관리위원회,친환경농산물,
20260101,5320.62,5418.98,5384.59,5404.33,기프트인포,판촉물,
20260101,5320.62,5418.98,5404.33,5418.98,MBC,날씨와생활,
20260101,6500.04,6629.94,6500.04,6539.60,경기주택도시공사,경기유니티,
20260101,6500.04,6629.94,6539.60,6579.71,김신영의 정오의희망곡,김신영의 정오의희망곡,
20260101,6500.04,6629.94,6579.71,6590.60,굿모닝 FM 태이,굿모닝 FM 태이,
20260101,6500.04,6629.94,6590.60,6629.94,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260101,6967.63,7205.95,6967.63,7026.25,MZ 새마을금고,캠페인,
20260101,6967.63,7205.95,7026.25,7033.95,MBC,스마트라디오mini,
20260101,6967.63,7205.95,7033.95,7044.67,현대해상,하이카,
20260101,6967.63,7205.95,7044.67,7064.43,성원애드피아,캘린더,
20260101,6967.63,7205.95,7064.43,7084.17,룸페커,룸페커,
20260101,6967.63,7205.95,7084.17,7103.93,숭실사이버대,숭실사이버대,
20260101,6967.63,7205.95,7103.93,7123.67,애플비데,비데,
20260101,6967.63,7205.95,7123.67,7143.43,한빛나노,의료기,
20260101,6967.63,7205.95,7143.43,7163.17,시미필,올리디아,
20260101,6967.63,7205.95,7163.17,7184.22,수원여자대학교,수원여자대학교,
20260101,6967.63,7205.95,7184.22,7205.95,EHL 바이오,EHL 바이오,
