date,block_start,block_end,ad_start,ad_end,company,product,
20260106,0.0,41.00,0.0,11.16,EHL 바이오,6시시보광고,
20260106,0.0,41.00,11.16,41.00,배철수의라디오,오프닝곡,
20260106,398.53,617.38,398.53,418.27,코끼리베이글,코끼리베이글,
20260106,398.53,617.38,418.27,438.04,안착팬티,안착팬티,
20260106,398.53,617.38,438.04,457.76,이비가짬뽕,이비가짬뽕,
20260106,398.53,617.38,457.76,477.53,서울사이버대학,서울사이버대학,
20260106,398.53,617.38,477.53,497.29,지벤,워크웨어,
20260106,398.53,617.38,497.29,517.08,오뚜기,오뚜기카레,
20260106,398.53,617.38,517.08,536.82,현대해상,간편건강보험,
20260106,398.53,617.38,536.82,556.61,주비푸드,와사비,
20260106,398.53,617.38,556.61,576.35,미래에셋,투자,
20260106,398.53,617.38,576.35,596.14,노란우산,대출,
20260106,398.53,617.38,596.14,617.38,노란우산,노란우산,
20260106,1718.97,1816.83,1718.97,1722.92,MBC,FM4U,
20260106,1718.97,1816.83,1722.92,1742.68,악보바다,악보,
20260106,1718.97,1816.83,1742.68,1762.47,애플비데,비데,
20260106,1718.97,1816.83,1762.47,1782.19,수원여자대학교,수원여자대학교,
20260106,1718.97,1816.83,1782.19,1801.94,기프트인포,판촉물,
20260106,1718.97,1816.83,1801.94,1816.83,MBC,날씨와생활,
20260106,2932.47,3091.55,2932.47,2952.23,도드람,돼지고기,
20260106,2932.47,3091.55,2952.23,2971.86,시미필,올리지오,
20260106,2932.47,3091.55,2971.86,2991.74,준성헬스케어,아이클타임,
20260106,2932.47,3091.55,2991.74,3011.42,노무법인폐,산재보상,
20260106,2932.47,3091.55,3011.42,3031.42,아이에스동서,아이에스동서,
20260106,2932.47,3091.55,3031.42,3051.18,백조싱크,싱크볼,
20260106,2932.47,3091.55,3051.18,3070.97,광주은행,와뱅크,
20260106,2932.47,3091.55,3070.97,3091.55,TWC,AI,
20260106,3365.83,3611.01,3365.83,3425.26,SK브로드밴드,더드림 성공 패키지,
20260106,3365.83,3611.01,3425.26,3432.21,MBC,스마트라디오mini,
20260106,3365.83,3611.01,3432.21,3443.24,현대해상,현대해상,
20260106,3365.83,3611.01,3443.24,3462.98,애드피아몰,광고,
20260106,3365.83,3611.01,3462.98,3482.79,몽잘,비들부들바디워시,
20260106,3365.83,3611.01,3482.79,3502.44,EHL바이오,EHL바이오,
20260106,3365.83,3611.01,3502.44,3522.17,와우프레스,인쇄,
20260106,3365.83,3611.01,3522.17,3542.17,친환경농산물자조금관리위원회,친환경농산물,
20260106,3365.83,3611.01,3542.17,3561.83,시미필,올리디아,
20260106,3365.83,3611.01,3561.83,3581.62,수원여자대학교,수원여자대학교,
20260106,3365.83,3611.01,3581.62,3602.47,위더스제약,위더스제약,
20260106,3365.83,3611.01,3602.47,3611.01,위더스제약,7시시보광고,
20260106,3879.46,3937.83,3879.46,3899.18,주비푸드,와사비,
20260106,3879.46,3937.83,3899.18,3918.94,워킷,안전화,
20260106,3879.46,3937.83,3918.94,3937.83,메디솔라,식단,
20260106,5318.92,5417.38,5318.92,5322.00,MBC,FM4U,
20260106,5318.92,5417.38,5322.00,5341.76,몽잘,비들부들바디워시,
20260106,5318.92,5417.38,5341.76,5361.53,애플비데,비데,
20260106,5318.92,5417.38,5361.53,5381.53,친환경농산물자조금관리위원회,친환경농산물,
20260106,5318.92,5417.38,5381.53,5401.27,기프트인포,판촉물,
20260106,5318.92,5417.38,5401.27,5417.38,MBC,날씨와생활,
20260106,6701.69,6751.08,6701.69,6741.01,경기주택도시공사,경기유니티,
20260106,6701.69,6751.08,6741.01,6751.08,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260106,6972.37,7203.00,6972.37,7023.38,MZ 새마을금고,캠페인,
20260106,6972.37,7203.00,7023.38,7030.81,MBC,스마트라디오mini,
20260106,6972.37,7203.00,7030.81,7044.80,현대해상,하이카,
20260106,6972.37,7203.00,7044.80,7064.57,성원애드피아,인쇄,
20260106,6972.37,7203.00,7064.57,7084.38,룸페커,룸페커,
20260106,6972.37,7203.00,7084.38,7104.09,숭실사이버대,숭실사이버대,
20260106,6972.37,7203.00,7104.09,7123.86,애플비데,비데,
20260106,6972.37,7203.00,7123.86,7143.54,한빛나노,의료기,
20260106,6972.37,7203.00,7143.54,7163.18,시미필,올리디아,
20260106,6972.37,7203.00,7163.18,7182.97,수원여자대학교,수원여자대학교,
20260106,6972.37,7203.00,7182.97,7203.00,EHL 바이오,EHL 바이오,
