date,block_start,block_end,ad_start,ad_end,company,product,
20260105,0.0,44.28,0.0,12.38,EHL 바이오,6시시보광고,
20260105,0.0,44.28,12.38,44.28,배철수의라디오,오프닝곡,
20260105,584.68,805.03,584.68,604.43,코끼리베이글,코끼리베이글,
20260105,584.68,805.03,604.43,624.19,안착팬티,안착팬티,
20260105,584.68,805.03,624.19,643.87,이비가짬뽕,이비가짬뽕,
20260105,584.68,805.03,643.87,663.64,서울사이버대학,서울사이버대학,
20260105,584.68,805.03,663.64,683.38,지벤,워크웨어,
20260105,584.68,805.03,683.38,703.14,오뚜기,오뚜기카레,
20260105,584.68,805.03,703.14,722.89,현대해상,간편건강보험,
20260105,584.68,805.03,722.89,742.63,주비푸드,와사비,
20260105,584.68,805.03,742.63,762.41,미래에셋,투자,
20260105,584.68,805.03,762.41,782.17,노란우산,대출,
20260105,584.68,805.03,782.17,805.03,노란우산,노란우산,
20260105,1720.23,1818.32,1720.23,1724.30,MBC,FM4U,
20260105,1720.23,1818.32,1724.30,1744.06,악보바다,악보,
20260105,1720.23,1818.32,1744.06,1763.79,애플비데,비데,
20260105,1720.23,1818.32,1763.79,1783.57,수원여자대학교,수원여자대학교,
20260105,1720.23,1818.32,1783.57,1803.28,기프트인포,판촉물,
20260105,1720.30,1818.32,1803.28,1818.32,MBC,날씨와생활,
20260105,2856.85,3018.23,2856.85,2876.54,도드람,돼지고기,
20260105,2856.85,3018.23,2876.54,2896.29,시미필,올리지오,
20260105,2856.85,3018.23,2896.29,2916.03,준성헬스케어,아이클타임,
20260105,2856.85,3018.23,2916.03,2935.76,노무법인폐,산재보상,
20260105,2856.85,3018.23,2935.76,2955.76,아이에스동서,아이에스동서,
20260105,2856.85,3018.23,2955.76,2975.52,백조싱크,싱크볼,
20260105,2856.85,3018.23,2975.52,2995.27,광주은행,와뱅크,
20260105,2856.85,3018.23,2995.27,3018.23,TWC,AI,
20260105,3367.13,3612.04,3367.13,3426.34,SK브로드밴드,더드림 성공 패키지,
20260105,3367.13,3612.04,3426.34,3433.43,MBC,스마트라디오mini,
20260105,3367.13,3612.04,3433.43,3444.96,현대해상,현대해상,
20260105,3367.13,3612.04,3444.96,3464.68,애드피아몰,광고,
20260105,3367.13,3612.04,3464.68,3484.47,몽잘,비들부들바디워시,
20260105,3367.13,3612.04,3484.47,3504.18,EHL바이오,EHL바이오,
20260105,3367.13,3612.04,3504.18,3523.94,와우프레스,인쇄,
20260105,3367.13,3612.04,3523.94,3543.94,친환경농산물자조금관리위원회,친환경농산물,
20260105,3367.13,3612.04,3543.94,3563.63,시미필,올리디아,
20260105,3367.13,3612.04,3563.63,3583.39,수원여자대학교,수원여자대학교,
20260105,3367.13,3612.04,3583.39,3603.61,위더스제약,위더스제약,
20260105,3367.13,3612.04,3603.61,3612.04,위더스제약,7시시보광고,
20260105,3877.99,3936.26,3877.99,3897.74,주비푸드,와사비,
20260105,3877.99,3936.26,3897.74,3917.48,워킷,안전화,
20260105,3877.99,3936.26,3917.48,3936.26,메디솔라,식단,
20260105,5319.89,5418.84,5319.89,5324.58,MBC,FM4U,
20260105,5319.89,5418.84,5324.58,5344.27,몽잘,비들부들바디워시,
20260105,5319.89,5418.84,5344.27,5364.03,애플비데,비데,
20260105,5319.89,5418.84,5364.03,5383.03,친환경농산물자조금관리위원회,친환경농산물,
20260105,5319.89,5418.84,5383.03,5402.79,기프트인포,판촉물,
20260105,5319.89,5418.84,5402.79,5418.84,MBC,날씨와생활,
20260105,6648.35,6698.92,6648.35,6688.35,경기주택도시공사,경기유니티,
20260105,6648.35,6698.92,6688.35,6698.92,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260105,6967.17,7205.00,6967.17,7026.31,MZ 새마을금고,캠페인,
20260105,6967.17,7205.00,7026.31,7033.19,MBC,스마트라디오mini,
20260105,6967.17,7205.00,7033.19,7044.66,현대해상,하이카,
20260105,6967.17,7205.00,7044.66,7064.38,성원애드피아,인쇄,
20260105,6967.17,7205.00,7064.38,7084.14,룸페커,룸페커,
20260105,6967.17,7205.00,7084.14,7103.89,숭실사이버대,숭실사이버대,
20260105,6967.17,7205.00,7103.89,7123.57,애플비데,비데,
20260105,6967.17,7205.00,7123.57,7143.29,한빛나노,의료기,
20260105,6967.17,7205.00,7143.29,7163.04,시미필,올리디아,
20260105,6967.17,7205.00,7163.04,7182.78,수원여자대학교,수원여자대학교,
20260105,6967.17,7205.00,7182.78,7205.00,EHL 바이오,EHL 바이오,
