date,block_start,block_end,ad_start,ad_end,company,product,
20260107,0.0,41.38,0.0,12.35,EHL 바이오,6시시보광고,
20260107,0.0,41.38,12.35,41.38,배철수의라디오,오프닝곡,
20260107,657.31,877.68,657.31,677.04,코끼리베이글,코끼리베이글,
20260107,657.31,877.68,677.04,696.85,안착팬티,안착팬티,
20260107,657.31,877.68,696.85,716.52,이비가짬뽕,이비가짬뽕,
20260107,657.31,877.68,716.52,736.46,서울사이버대학,서울사이버대학,
20260107,657.31,877.68,736.46,756.04,지벤,워크웨어,
20260107,657.31,877.68,756.04,775.86,오뚜기,오뚜기카레,
20260107,657.31,877.68,775.86,795.57,현대해상,간편건강보험,
20260107,657.31,877.68,795.57,815.20,주비푸드,와사비,
20260107,657.31,877.68,815.20,835.07,미래에셋,투자,
20260107,657.31,877.68,835.07,854.83,노란우산,대출,
20260107,657.31,877.68,854.83,877.68,노란우산,노란우산,
20260107,1720.67,1818.82,1720.67,1724.21,MBC,FM4U,
20260107,1720.67,1818.82,1724.21,1744.28,악보바다,악보,
20260107,1720.67,1818.82,1744.28,1764.11,애플비데,비데,
20260107,1720.67,1818.82,1764.11,1783.68,수원여자대학교,수원여자대학교,
20260107,1720.67,1818.82,1783.68,1803.60,기프트인포,판촉물,
20260107,1720.67,1818.82,1803.60,1818.82,MBC,날씨와생활,
20260107,2859.02,3019.20,2859.02,2878.76,도드람,돼지고기,
20260107,2859.02,3019.20,2878.76,2898.37,시미필,올리지오,
20260107,2859.02,3019.20,2898.37,2918.25,준성헬스케어,아이클타임,
20260107,2859.02,3019.20,2918.25,2937.78,노무법인폐,산재보상,
20260107,2859.02,3019.20,2937.78,2957.78,아이에스동서,아이에스동서,
20260107,2859.02,3019.20,2957.78,2977.55,백조싱크,싱크볼,
20260107,2859.02,3019.20,2977.55,2997.39,광주은행,와뱅크,
20260107,2859.02,3019.20,2997.39,3019.20,TWC,AI,
20260107,3367.18,3612.53,3367.18,3426.97,SK브로드밴드,더드림 성공 패키지,
20260107,3367.18,3612.53,3426.97,3433.47,MBC,스마트라디오mini,
20260107,3367.18,3612.53,3433.47,3443.86,현대해상,현대해상,
20260107,3367.18,3612.53,3443.86,3463.58,애드피아몰,광고,
20260107,3367.18,3612.53,3463.58,3483.43,몽잘,비들부들바디워시,
20260107,3367.18,3612.53,3483.43,3503.06,EHL바이오,EHL바이오,
20260107,3367.18,3612.53,3503.06,3522.97,와우프레스,인쇄,
20260107,3367.18,3612.53,3522.97,3542.97,친환경농산물자조금관리위원회,친환경농산물,
20260107,3367.18,3612.53,3542.97,3562.51,시미필,올리디아,
20260107,3367.18,3612.53,3562.51,3582.29,수원여자대학교,수원여자대학교,
20260107,3367.18,3612.53,3582.29,3604.10,위더스제약,위더스제약,
20260107,3367.18,3612.53,3604.10,3612.53,위더스제약,7시시보광고,
20260107,4218.71,4277.79,4218.71,4238.40,주비푸드,와사비,
20260107,4218.71,4277.79,4238.40,4258.22,워킷,안전화,
20260107,4218.71,4277.79,4258.22,4277.79,메디솔라,식단,
20260107,5320.60,5418.58,5320.60,5323.99,MBC,FM4U,
20260107,5320.60,5418.58,5323.99,5341.71,몽잘,비들부들바디워시,
20260107,5320.60,5418.58,5341.71,5361.54,애플비데,비데,
20260107,5320.60,5418.58,5361.54,5383.86,친환경농산물자조금관리위원회,친환경농산물,
20260107,5320.60,5418.58,5383.86,5404.46,기프트인포,판촉물,
20260107,5320.60,5418.58,5404.46,5418.58,MBC,날씨와생활,
20260107,6560.10,6609.55,6560.10,6598.46,경기주택도시공사,경기유니티,
20260107,6560.10,6609.55,6598.46,6609.55,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260107,6974.24,7205.00,6974.24,7024.74,MZ 새마을금고,캠페인,
20260107,6974.24,7205.00,7024.74,7030.32,MBC,스마트라디오mini,
20260107,6974.24,7205.00,7030.32,7044.94,현대해상,하이카,
20260107,6974.24,7205.00,7044.94,7064.65,성원애드피아,인쇄,
20260107,6974.24,7205.00,7064.65,7084.53,룸페커,룸페커,
20260107,6974.24,7205.00,7084.53,7104.16,숭실사이버대,숭실사이버대,
20260107,6974.24,7205.00,7104.16,7124.00,애플비데,비데,
20260107,6974.24,7205.00,7124.00,7143.57,한빛나노,의료기,
20260107,6974.24,7205.00,7143.57,7163.29,시미필,올리디아,
20260107,6974.24,7205.00,7163.29,7183.14,수원여자대학교,수원여자대학교,
20260107,6974.24,7205.00,7183.14,7205.00,EHL 바이오,EHL 바이오,
