date,block_start,block_end,ad_start,ad_end,company,product,
20260102,0.0,44.50,0.0,15.29,EHL 바이오,6시시보광고,
20260102,0.0,44.50,15.2,44.50,배철수의라디오,오프닝곡,
20260102,426.34,646.52,426.34,446.11,코끼리베이글,코끼리베이글,
20260102,426.34,646.52,446.11,467.05,안착팬티,안착팬티,
20260102,426.34,646.52,467.76,487.05,이비가짬뽕,이비가짬뽕,
20260102,426.34,646.52,487.76,507.05,서울사이버대학,서울사이버대학,
20260102,426.34,646.52,507.76,527.76,지벤,워크웨어,
20260102,426.34,646.52,527.76,547.76,오뚜기카레,오뚜기카레,
20260102,426.34,646.52,547.76,567.76,현대해상,간편건강보험,
20260102,426.34,646.52,567.76,587.76,주비푸드,와사비,
20260102,426.34,646.52,587.76,606.76,미래에셋,투자,
20260102,426.34,646.52,606.76,623.11,노란우산,대출,
20260102,426.34,646.52,623.11,646.52,노란우산,노란우산,
20260102,1722.58,1820.76,1722.58,1725.93,MBC,FM4U,
20260102,1722.58,1820.76,1725.93,1745.84,악보바다,악보,
20260102,1722.58,1820.76,1745.84,1765.84,애플비데,비데,
20260102,1722.58,1820.76,1765.84,1785.84,수원여자대학교,수원여자대학교,
20260102,1722.58,1820.76,1785.84,1806.84,기프트인포,판촉물,
20260102,1722.58,1820.76,1806.84,1820.76,MBC,날씨와생활,
20260102,2940.97,3124.54,2940.97,2960.97,도드람,돼지고기,
20260102,2940.97,3124.54,2960.97,2980.97,시미필,올리디아,
20260102,2940.97,3124.54,2980.97,3000.97,주성헬스케어,아이클타임,
20260102,2940.97,3124.54,3000.97,3020.97,노무법인폐,산재보상,
20260102,2940.97,3124.54,3020.97,3040.97,아이에스동서,아이에스동서,
20260102,2940.97,3124.54,3040.97,3060.97,백조싱크,싱크볼,
20260102,2940.97,3124.54,3060.97,3080.97,광주은행,와뱅크,
20260102,2940.97,3124.54,3080.97,3100.97,TWC,AI,
20260102,3365.95,3615.20,3369.24,3428.76,SK브로드밴드,더드림 성공 패키지,
20260102,3365.95,3615.20,3428.76,3435.77,MBC,스마트라디오mini,
20260102,3365.95,3615.20,3435.77,3446.42,현대해상,현대해상,
20260102,3365.95,3615.20,3446.42,3466.42,애드피아몰,판촉물,
20260102,3365.95,3615.20,3466.42,3486.42,몽잘,비들보들바디워시,
20260102,3365.95,3615.20,3486.42,3506.42,EHL바이오,EHL바이오,
20260102,3365.95,3615.20,3506.42,3525.42,와우프레스,인쇄,
20260102,3365.95,3615.20,3525.42,3545.42,친환경농산물자조금관리위원회,친환경농산물,
20260102,3365.95,3615.20,3545.42,3565.42,시미필,올리디아,
20260102,3365.95,3615.20,3565.42,3585.42,수원여자대학교,수원여자대학교,
20260102,3365.95,3615.20,3585.42,3606.00,위더스제약,위더스제약,
20260102,3365.95,3615.20,3606.00,3615.20,위더스제약,7시시보광고,
20260102,3895.93,4015.07,3895.93,3915.67,주비푸드,와사비,
20260102,3895.93,4015.07,3915.93,3935.67,워킷,안전화,
20260102,3895.93,4015.07,3935.93,3955.67,메디솔라,식단,
20260102,3895.93,4015.07,3955.67,3974.79,김이나의 별이 빛나는 밤,김이나의 별이 빛나는 밤,
20260102,3895.93,4015.07,3974.79,4015.07,굿모닝 FM 태이,굿모닝 FM 태이,
20260102,5322.49,5420.83,5322.49,5325.90,MBC,FM4U,
20260102,5322.49,5420.83,5325.90,5344.56,몽잘,비들부들바디워시,
20260102,5322.49,5420.83,5344.56,5364.56,애플비데,비데,
20260102,5322.49,5420.83,5364.56,5384.56,친환경농산물자조금관리위원회,친환경농산물,
20260102,5322.49,5420.83,5384.56,5404.56,기프트인포,판촉물,
20260102,5322.49,5420.83,5404.56,5420.83,MBC,날씨와생활,
20260102,6502.02,6561.21,6502.02,6541.49,경기주택도시공사,경기유니티,
20260102,6502.02,6561.21,6541.49,6561.21,2시의데이트안영미,2시의데이트안영미,
20260102,6929.38,7209.14,6929.38,7026.79,MZ 새마을금고,캠페인,
20260102,6929.38,7209.14,7026.79,7034.54,MBC,스마트라디오mini,
20260102,6929.38,7209.14,7034.54,7048.18,현대해상,하이카,
20260102,6929.38,7209.14,7048.18,7068.18,애드피아몰,판촉물,
20260102,6929.38,7209.14,7068.18,7088.18,룸페커,룸페커,
20260102,6929.38,7209.14,7088.18,7108.18,숭실사이버대,숭실사이버대,
20260102,6929.38,7209.14,7108.18,7128.18,애플비데,비데,
20260102,6929.38,7209.14,7128.18,7148.18,한빛나노,의료기,
20260102,6929.38,7209.14,7148.18,7168.18,시미필,올리디아,
20260102,6929.38,7209.14,7168.18,7188.18,수원여자대학교,수원여자대학교,
20260102,6929.38,7209.14,7188.18,7209.14,EHL 바이오,EHL 바이오,
